frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
11,0.582049,0.294023,-0.138039,0.9999,0.607128,0.27966,-0.052183,0.9998,0.550727,0.277072,-0.106834,0.9998,0.626443,0.285625,0.340478,0.9997,0.51721,0.282162,0.12078,0.9999,0.692968,0.367207,0.57332,0.9996,0.437265,0.354236,-0.027568,0.9999,0.763535,0.462329,0.21683,0.8473,0.307197,0.429921,-0.534506,0.9973,0.733248,0.356459,-0.333822,0.9148,0.442553,0.323345,-0.744211,0.9893,0.637303,0.606439,0.213468,0.999,0.475569,0.602933,-0.213338,0.9991,0.67312,0.778643,0.206895,0.7198,0.428157,0.798118,-0.411547,0.9143,0.55474,0.938275,0.516041,0.6522,0.33201,0.975077,-0.393997,0.8419
12,0.581988,0.294957,-0.166369,0.9999,0.607058,0.280924,-0.082662,0.9998,0.550576,0.278212,-0.132581,0.9999,0.626226,0.286615,0.304632,0.9997,0.516715,0.283164,0.097428,0.9999,0.691795,0.368685,0.531728,0.9997,0.439612,0.354272,-0.037747,0.9999,0.763247,0.4635,0.174564,0.8475,0.305943,0.427932,-0.556743,0.9974,0.732109,0.357592,-0.383749,0.915,0.442552,0.322393,-0.802315,0.9894,0.636536,0.609265,0.212424,0.999,0.475434,0.605016,-0.212289,0.9991,0.671678,0.779219,0.198923,0.7339,0.427885,0.798357,-0.409407,0.9206,0.554722,0.938485,0.529864,0.6707,0.332161,0.973328,-0.347351,0.8532
13,0.58201,0.295774,-0.181534,0.9999,0.607146,0.281422,-0.099882,0.9998,0.551158,0.278445,-0.152566,0.9999,0.626733,0.287157,0.281653,0.9997,0.518105,0.283453,0.056127,0.9999,0.691051,0.370087,0.514109,0.9997,0.443434,0.354117,-0.055164,0.9999,0.76194,0.464796,0.177398,0.8483,0.297063,0.424998,-0.55508,0.9976,0.731243,0.358726,-0.299349,0.9157,0.440152,0.31933,-0.787417,0.9898,0.636919,0.609986,0.210389,0.9991,0.475975,0.608298,-0.210188,0.9992,0.669844,0.781571,0.234491,0.7436,0.427013,0.800605,-0.419272,0.9263,0.554639,0.938497,0.618309,0.6853,0.333136,0.973027,-0.338041,0.8628
14,0.579554,0.294839,-0.23284,0.9999,0.607092,0.281141,-0.155464,0.9998,0.55031,0.27722,-0.197924,0.9999,0.628272,0.287026,0.223317,0.9998,0.517994,0.282978,0.036373,0.9999,0.691132,0.371124,0.417574,0.9997,0.443672,0.354056,-0.04911,0.9999,0.761292,0.465349,0.054,0.8457,0.279604,0.412145,-0.557516,0.9976,0.730061,0.358716,-0.458777,0.9138,0.440841,0.3073,-0.818995,0.989,0.636848,0.612797,0.1827,0.9991,0.475828,0.611055,-0.182407,0.9992,0.667611,0.785421,0.27014,0.7499,0.426566,0.803726,-0.387811,0.9308,0.554435,0.936901,0.755308,0.695,0.333839,0.972999,-0.212397,0.8715
15,0.579569,0.290076,-0.137983,0.9999,0.606683,0.278976,-0.053528,0.9998,0.550834,0.273441,-0.104799,0.9999,0.627214,0.286584,0.332845,0.9998,0.51814,0.28001,0.107851,0.9999,0.684313,0.371096,0.518844,0.9997,0.442193,0.353033,-0.000846,0.9999,0.756271,0.465306,0.155559,0.8406,0.279759,0.396012,-0.5252,0.9977,0.725429,0.359092,-0.402952,0.9104,0.441365,0.29398,-0.742068,0.9886,0.636391,0.610552,0.187348,0.9991,0.475664,0.608649,-0.187208,0.9992,0.664164,0.784071,0.273759,0.7497,0.430408,0.79766,-0.408656,0.9336,0.550901,0.937069,0.667985,0.6987,0.341019,0.968561,-0.362103,0.8758
16,0.579007,0.291808,-0.172872,0.9999,0.606664,0.280719,-0.095952,0.9999,0.550851,0.275165,-0.150617,0.9999,0.627058,0.287271,0.27622,0.9998,0.518178,0.280008,0.035406,0.9999,0.681123,0.371853,0.490979,0.9997,0.44003,0.352819,-0.017161,0.9999,0.753881,0.466403,0.261542,0.8323,0.280772,0.366219,-0.419603,0.9977,0.719113,0.359853,-0.109787,0.9035,0.453559,0.270975,-0.357602,0.9871,0.632196,0.610408,0.185256,0.9992,0.474521,0.60838,-0.185149,0.9993,0.653218,0.783814,0.271312,0.7507,0.430352,0.797643,-0.349503,0.9373,0.54491,0.935795,0.602633,0.7037,0.341114,0.966018,-0.321013,0.8807
17,0.578781,0.291542,-0.235858,0.9999,0.606329,0.280213,-0.148621,0.9999,0.548963,0.275018,-0.202391,0.9999,0.625968,0.286336,0.265508,0.9998,0.514014,0.278426,0.030077,0.9999,0.6811,0.371925,0.496376,0.9997,0.43661,0.350439,-0.044988,0.9999,0.751987,0.466731,0.256665,0.8192,0.291515,0.343183,-0.467833,0.9977,0.719332,0.35999,-0.177913,0.8955,0.466794,0.243756,-0.524353,0.9855,0.630141,0.608825,0.19631,0.9992,0.4738,0.607927,-0.196255,0.9993,0.651449,0.782509,0.270468,0.7518,0.43032,0.797958,-0.3289,0.9394,0.542267,0.936659,0.547597,0.7098,0.339993,0.965844,-0.280079,0.8833
18,0.578867,0.28375,-0.289209,0.9999,0.606381,0.270996,-0.197211,0.9999,0.548972,0.265424,-0.259342,0.9999,0.625996,0.280206,0.242206,0.9998,0.511835,0.267039,-0.031568,0.9999,0.679854,0.371127,0.494089,0.9996,0.432713,0.338609,-0.157048,0.9999,0.743139,0.467199,0.155792,0.807,0.333636,0.303688,-0.710037,0.9976,0.708016,0.360777,-0.401343,0.8914,0.481817,0.215257,-0.766881,0.9836,0.626082,0.60832,0.226516,0.9992,0.469881,0.607736,-0.226162,0.9993,0.64763,0.781788,0.325575,0.7565,0.430229,0.797938,-0.254817,0.9407,0.541018,0.936565,0.605262,0.7187,0.338576,0.964846,-0.124149,0.8874
19,0.578879,0.27818,-0.301913,0.9999,0.606404,0.265384,-0.210778,0.9999,0.548768,0.259539,-0.267503,0.9999,0.626302,0.276405,0.227639,0.9998,0.510496,0.261443,-0.023131,0.9999,0.681005,0.370606,0.479437,0.9995,0.430582,0.33252,-0.147144,0.9999,0.741416,0.467295,0.099418,0.7984,0.373824,0.285441,-0.711912,0.9974,0.704903,0.360418,-0.468404,0.8891,0.492778,0.194692,-0.78977,0.9817,0.624815,0.607049,0.226346,0.9992,0.466466,0.605167,-0.225966,0.9993,0.64375,0.78018,0.320404,0.7624,0.430337,0.797283,-0.208108,0.942,0.537516,0.935034,0.605401,0.7286,0.339205,0.958969,-0.047795,0.8912
20,0.578893,0.277456,-0.227053,0.9999,0.606412,0.2664,-0.135827,0.9999,0.5489,0.260847,-0.178561,0.9999,0.626276,0.276816,0.280665,0.9998,0.511987,0.262765,0.089487,0.9999,0.681163,0.370561,0.495838,0.9995,0.431122,0.332772,-0.115366,0.9999,0.740443,0.467275,0.102933,0.7885,0.411964,0.282981,-0.657956,0.9973,0.697963,0.366193,-0.472731,0.8814,0.500866,0.184375,-0.764564,0.9809,0.617607,0.607493,0.225696,0.9992,0.460307,0.604241,-0.22516,0.9993,0.639012,0.778753,0.31055,0.7673,0.430321,0.793235,-0.252785,0.9436,0.533957,0.933132,0.605968,0.736,0.339072,0.954509,-0.134452,0.8948
21,0.579698,0.278236,-0.268728,0.9999,0.606575,0.266842,-0.179695,0.9999,0.549935,0.261218,-0.221862,0.9999,0.626278,0.277117,0.236866,0.9998,0.514032,0.263269,0.058518,0.9999,0.68016,0.368545,0.439671,0.9995,0.433495,0.333273,-0.123051,0.9998,0.738421,0.462432,-0.009118,0.7945,0.429195,0.286085,-0.755667,0.9974,0.694306,0.369999,-0.623579,0.8815,0.502596,0.18553,-0.925002,0.9815,0.617394,0.605583,0.196676,0.9993,0.459351,0.60324,-0.196476,0.9993,0.626466,0.775874,0.210809,0.7816,0.430345,0.790737,-0.19072,0.9466,0.529566,0.932446,0.514953,0.7523,0.337007,0.952304,-0.034492,0.9005
22,0.580472,0.278884,-0.334383,0.9999,0.606348,0.26741,-0.239145,0.9999,0.550671,0.261739,-0.309876,0.9999,0.6216,0.277782,0.200127,0.9999,0.511489,0.268224,-0.104996,0.9999,0.657687,0.370104,0.467495,0.9995,0.434998,0.33648,-0.349895,0.9998,0.735039,0.459821,0.309203,0.7824,0.457648,0.284557,-0.862689,0.9975,0.694687,0.371512,-0.122302,0.872,0.509561,0.179899,-0.897086,0.9826,0.610592,0.608019,0.229217,0.9993,0.45773,0.604893,-0.228955,0.9994,0.616497,0.776672,0.275054,0.7845,0.429344,0.790804,-0.209593,0.9479,0.526871,0.932319,0.568151,0.7528,0.334682,0.952713,-0.101242,0.9025
23,0.583326,0.279107,-0.294074,0.9999,0.607394,0.267763,-0.184818,0.9999,0.552155,0.262385,-0.260432,0.9999,0.620977,0.278121,0.273457,0.9999,0.513248,0.268304,-0.031974,0.9999,0.658052,0.372355,0.548426,0.9996,0.43796,0.339563,-0.238635,0.9998,0.732409,0.460689,0.30221,0.7799,0.465367,0.29431,-0.787749,0.9974,0.690241,0.371094,-0.183006,0.8705,0.512914,0.184573,-0.72056,0.9829,0.603642,0.612881,0.23026,0.9994,0.452603,0.605916,-0.230032,0.9994,0.614308,0.7796,0.370249,0.7841,0.42903,0.794454,-0.307629,0.9487,0.526842,0.938074,0.681358,0.7529,0.334965,0.96121,-0.250152,0.9041
24,0.587891,0.279428,-0.248399,1.0,0.611197,0.268755,-0.137265,0.9999,0.555446,0.262514,-0.213375,0.9999,0.621585,0.27926,0.327916,0.9999,0.514593,0.27019,0.02178,0.9999,0.657438,0.37288,0.596434,0.9996,0.438949,0.340648,-0.198896,0.9998,0.730119,0.46071,0.369664,0.7731,0.476765,0.28991,-0.764365,0.9974,0.689688,0.364463,-0.071928,0.8641,0.520803,0.184933,-0.702146,0.9833,0.604557,0.612581,0.228198,0.9994,0.452924,0.605892,-0.228027,0.9994,0.59681,0.77969,0.347161,0.7849,0.428026,0.79599,-0.250574,0.948,0.520391,0.938181,0.643781,0.7507,0.331483,0.961664,-0.223019,0.9038
25,0.587887,0.279572,-0.250025,1.0,0.61101,0.268923,-0.141598,0.9999,0.55469,0.262723,-0.219548,0.9999,0.616897,0.279438,0.317344,0.9999,0.513291,0.27205,-0.003151,0.9999,0.651969,0.375535,0.605644,0.9996,0.438442,0.34697,-0.260106,0.9999,0.727335,0.460917,0.394946,0.7672,0.477511,0.290558,-0.767589,0.9975,0.689205,0.367051,-0.068792,0.8597,0.53009,0.18171,-0.721281,0.9841,0.601091,0.616215,0.240693,0.9994,0.452156,0.609497,-0.240514,0.9995,0.593196,0.784661,0.426089,0.7786,0.42801,0.7998,-0.224896,0.946,0.520837,0.942024,0.720206,0.7424,0.333182,0.967569,-0.173772,0.9007
26,0.589405,0.281393,-0.160402,0.9999,0.611179,0.272932,-0.064634,0.9999,0.555413,0.266304,-0.13447,0.9999,0.613793,0.282465,0.356766,0.9999,0.513975,0.277751,0.056254,0.9999,0.651271,0.376804,0.615584,0.9996,0.444454,0.34833,-0.236549,0.9998,0.723204,0.462438,0.432966,0.7596,0.485889,0.291036,-0.689572,0.9975,0.689516,0.373724,0.026075,0.8493,0.533138,0.184398,-0.604342,0.9842,0.601261,0.616098,0.232108,0.9994,0.45278,0.609402,-0.232179,0.9994,0.587556,0.784811,0.375485,0.7703,0.428059,0.800633,-0.201645,0.9407,0.521101,0.941779,0.611403,0.7217,0.349199,0.97463,-0.175406,0.8883
27,0.593548,0.282573,-0.141488,0.9999,0.614943,0.273018,-0.045927,0.9999,0.558405,0.26634,-0.112694,0.9999,0.615797,0.282327,0.383208,0.9999,0.515653,0.277733,0.094217,0.9999,0.65269,0.37805,0.634622,0.9996,0.444348,0.350011,-0.184726,0.9998,0.723521,0.463899,0.374846,0.7587,0.477718,0.295394,-0.688636,0.9974,0.687166,0.373403,-0.062003,0.8471,0.535601,0.184717,-0.674362,0.9845,0.60138,0.61736,0.230767,0.9994,0.45182,0.60966,-0.230794,0.9994,0.589183,0.78889,0.372029,0.7639,0.427781,0.804778,-0.215345,0.9366,0.521411,0.941816,0.653747,0.7121,0.345783,0.975083,-0.174895,0.8836
28,0.596714,0.291085,-0.151863,0.9999,0.617464,0.28031,-0.058521,0.9999,0.562244,0.2744,-0.124672,0.9999,0.618052,0.29505,0.364122,0.9999,0.516455,0.289243,0.090702,0.9999,0.65319,0.387481,0.619502,0.9996,0.446899,0.356197,-0.193551,0.9998,0.723564,0.464517,0.361547,0.7601,0.478956,0.296534,-0.707779,0.9975,0.687591,0.372862,-0.105238,0.845,0.537883,0.187222,-0.693448,0.985,0.600175,0.617792,0.222534,0.9994,0.451879,0.61143,-0.222736,0.9994,0.584716,0.788714,0.345885,0.7594,0.426558,0.806416,-0.173997,0.9326,0.518538,0.941231,0.60856,0.6977,0.35869,0.978179,-0.125238,0.874
29,0.597486,0.294859,-0.122574,0.9999,0.618027,0.285331,-0.031177,0.9999,0.564038,0.280039,-0.095075,0.9999,0.618278,0.300596,0.376976,0.9999,0.516822,0.2944,0.105914,0.9999,0.653693,0.389378,0.611081,0.9996,0.446461,0.358974,-0.183914,0.9998,0.723868,0.464814,0.321605,0.7641,0.480979,0.297776,-0.702916,0.9975,0.687445,0.372299,-0.211977,0.8444,0.539424,0.18894,-0.689076,0.9855,0.60027,0.619067,0.210459,0.9994,0.451799,0.612737,-0.210787,0.9994,0.582028,0.790739,0.318179,0.7538,0.425325,0.806567,-0.162577,0.9272,0.516689,0.941605,0.585595,0.6827,0.358547,0.982136,-0.117073,0.8622
30,0.59794,0.29777,-0.134677,0.9999,0.618252,0.288564,-0.042328,0.9999,0.564824,0.283055,-0.107609,0.9999,0.618351,0.304968,0.370712,0.9999,0.516989,0.297677,0.097019,0.9999,0.653754,0.393247,0.617501,0.9996,0.445813,0.362461,-0.19346,0.9998,0.723798,0.464828,0.377685,0.7619,0.487932,0.298435,-0.700543,0.9976,0.687862,0.372049,-0.087237,0.8402,0.540661,0.19021,-0.673469,0.9859,0.600402,0.619715,0.21144,0.9994,0.450179,0.61282,-0.211757,0.9994,0.582928,0.790664,0.315984,0.7468,0.425149,0.80621,-0.166948,0.9236,0.516095,0.941518,0.587765,0.666,0.356564,0.981566,-0.177032,0.8533
31,0.597853,0.292742,-0.129541,0.9999,0.618615,0.28346,-0.038675,0.9999,0.565541,0.278215,-0.09598,0.9999,0.620975,0.295054,0.370788,0.9999,0.524091,0.287558,0.128139,0.9999,0.65718,0.388647,0.587369,0.9996,0.448284,0.360099,-0.098255,0.9998,0.723375,0.464871,0.240943,0.7573,0.483042,0.296816,-0.665037,0.9974,0.685772,0.371998,-0.282797,0.8343,0.54037,0.190957,-0.678159,0.9849,0.602071,0.617153,0.188576,0.9994,0.450152,0.612627,-0.188916,0.9994,0.584152,0.789592,0.278977,0.7509,0.424923,0.804706,-0.134527,0.9227,0.516244,0.9395,0.571632,0.6666,0.360284,0.980882,-0.035614,0.8524
32,0.597798,0.292712,-0.203562,0.9999,0.618598,0.283309,-0.107926,0.9999,0.56561,0.278316,-0.172761,0.9999,0.620999,0.294809,0.323165,0.9999,0.523213,0.289455,0.045793,0.9999,0.657354,0.389608,0.572436,0.9996,0.448209,0.360195,-0.184285,0.9998,0.725259,0.466681,0.248072,0.7599,0.481998,0.301397,-0.75075,0.9974,0.688375,0.371522,-0.281618,0.8355,0.538874,0.192589,-0.807392,0.9853,0.602129,0.622113,0.1932,0.9994,0.449428,0.614941,-0.193453,0.9994,0.584777,0.792323,0.29749,0.75,0.423936,0.804853,-0.152177,0.9215,0.513437,0.942161,0.574074,0.6647,0.34469,0.97116,-0.067886,0.8495
33,0.597738,0.284833,-0.16103,0.9999,0.619089,0.27448,-0.062709,0.9999,0.565617,0.270728,-0.11881,0.9999,0.626402,0.287732,0.371908,0.9999,0.524731,0.28124,0.131255,0.9999,0.663221,0.380694,0.577595,0.9996,0.448358,0.357055,-0.08708,0.9998,0.725337,0.464975,0.22392,0.7518,0.471972,0.301434,-0.701497,0.9972,0.687542,0.371704,-0.331331,0.8281,0.531788,0.192763,-0.784327,0.9843,0.60718,0.6174,0.189999,0.9994,0.4522,0.613223,-0.190207,0.9994,0.588759,0.790323,0.288986,0.7532,0.424328,0.804642,-0.154191,0.9208,0.519974,0.935706,0.579643,0.6666,0.355687,0.97531,-0.03128,0.8499
34,0.596725,0.285446,-0.218067,0.9999,0.617938,0.274921,-0.11864,0.9999,0.564987,0.271992,-0.185231,0.9999,0.625455,0.287807,0.331391,0.9999,0.523584,0.282736,0.043584,0.9999,0.663177,0.382269,0.577648,0.9996,0.447404,0.357024,-0.20019,0.9998,0.725381,0.464872,0.234033,0.7487,0.467738,0.301216,-0.816022,0.9973,0.687639,0.369311,-0.309397,0.8255,0.530962,0.192557,-0.910128,0.9849,0.607827,0.619262,0.212708,0.9994,0.452997,0.615167,-0.212694,0.9994,0.597552,0.791073,0.30439,0.7549,0.424134,0.805114,-0.161377,0.922,0.519747,0.938899,0.598446,0.6711,0.353308,0.975385,-0.050273,0.8536
35,0.595993,0.278685,-0.093918,0.9999,0.617928,0.269157,0.002104,0.9999,0.564757,0.264881,-0.044307,0.9999,0.627167,0.283485,0.420056,0.9999,0.523528,0.27464,0.218757,0.9999,0.66931,0.377771,0.612457,0.9995,0.446631,0.347374,0.007721,0.9998,0.724256,0.470769,0.236901,0.7282,0.455525,0.296839,-0.562879,0.9969,0.69042,0.369026,-0.296221,0.8107,0.52672,0.190759,-0.676044,0.9827,0.608234,0.610135,0.198913,0.9994,0.453004,0.606922,-0.199093,0.9993,0.597498,0.790314,0.266911,0.7458,0.424747,0.804747,-0.159613,0.9164,0.520919,0.940177,0.474391,0.663,0.351844,0.976531,-0.078124,0.8454
36,0.595405,0.274316,-0.222528,0.9999,0.61725,0.264948,-0.123928,0.9999,0.564486,0.261665,-0.177592,0.9999,0.627263,0.27704,0.322631,0.9999,0.523258,0.268817,0.08919,0.9999,0.669264,0.374168,0.545762,0.9995,0.446466,0.33865,-0.047237,0.9998,0.724304,0.469608,0.235003,0.724,0.43626,0.292081,-0.696202,0.997,0.692257,0.396871,-0.286269,0.8036,0.526676,0.189933,-0.837691,0.9822,0.608727,0.605648,0.199161,0.9994,0.457578,0.601015,-0.199334,0.9994,0.601212,0.783273,0.256714,0.7533,0.424605,0.799645,-0.163964,0.9197,0.520921,0.93878,0.502869,0.6749,0.345155,0.967085,-0.074544,0.8525
