frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
1,0.31513065099716187,0.29927653074264526,-0.1834162473678589,0.9988357424736023,0.3095659613609314,0.2851347327232361,-0.1582043617963791,0.9983258843421936,0.3087961673736572,0.28429126739501953,-0.15839973092079163,0.9977840781211853,0.307819128036499,0.2833574414253235,-0.15855585038661957,0.9985083937644958,0.30367887020111084,0.28518182039260864,-0.22477120161056519,0.9981665015220642,0.2986629605293274,0.28451669216156006,-0.22481204569339752,0.9976686835289001,0.2922786474227905,0.28380048274993896,-0.22497713565826416,0.9982866644859314,0.27249014377593994,0.2833133935928345,-0.02818826399743557,0.9977104663848877,0.256222665309906,0.28513622283935547,-0.32690516114234924,0.99861741065979,0.30267539620399475,0.3112674355506897,-0.1274421364068985,0.998757004737854,0.2929999828338623,0.31034111976623535,-0.21353942155838013,0.999354898929596,0.21127201616764069,0.354309618473053,0.17924270033836365,0.9989988207817078,0.15821324288845062,0.35024839639663696,-0.46417856216430664,0.9998372793197632,0.1659679114818573,0.4568615257740021,0.27037328481674194,0.02467983029782772,0.15043799579143524,0.4713618755340576,-0.44026973843574524,0.9374340772628784,0.22583669424057007,0.5172864198684692,0.18751272559165955,0.06935098767280579,0.2251969575881958,0.5292619466781616,-0.2716182768344879,0.8357259035110474,0.2333165407180786,0.5347305536270142,0.16812032461166382,0.0971330851316452,0.23566502332687378,0.5497277975082397,-0.30550670623779297,0.8074968457221985,0.2453434318304062,0.5370447039604187,0.12868322432041168,0.10249131917953491,0.2548142969608307,0.535478413105011,-0.3118504285812378,0.801478922367096,0.2361924797296524,0.52984619140625,0.16284506022930145,0.10441146790981293,0.24281787872314453,0.5247555375099182,-0.268954873085022,0.779384970664978,0.12490453571081161,0.5294238328933716,0.20196063816547394,0.9972752928733826,0.09944459795951843,0.5293171405792236,-0.20189572870731354,0.9973039627075195,0.16850854456424713,0.6500749588012695,0.30311375856399536,0.202945277094841,0.17639689147472382,0.664172351360321,-0.10390780866146088,0.8357176780700684,0.09552249312400818,0.7559229731559753,0.5198212265968323,0.3818863034248352,0.0770411342382431,0.7710615396499634,0.14766056835651398,0.8427595496177673,0.05676522105932236,0.7703539133071899,0.5327658653259277,0.5066673755645752,0.026271671056747437,0.7905368804931641,0.17122425138950348,0.8051581382751465,0.1719384789466858,0.8014951348304749,0.46443426609039307,0.5405245423316956,0.13738763332366943,0.8091984987258911,0.0906873270869255,0.829698383808136
2,0.31353771686553955,0.2944905161857605,-0.12472468614578247,0.9956757426261902,0.3103349804878235,0.27840861678123474,-0.09989045560359955,0.994224488735199,0.3100515604019165,0.27772438526153564,-0.09998807311058044,0.9929146766662598,0.30944374203681946,0.27700838446617126,-0.09999366104602814,0.9942104816436768,0.30283471941947937,0.27876973152160645,-0.17435388267040253,0.9947452545166016,0.2963852286338806,0.2783706486225128,-0.17449137568473816,0.9940713047981262,0.28788071870803833,0.27787789702415466,-0.17472709715366364,0.9953776597976685,0.27471238374710083,0.2775630056858063,0.03864020109176636,0.9889026284217834,0.2506332993507385,0.278611958026886,-0.2948335111141205,0.9964193105697632,0.301880419254303,0.30743515491485596,-0.06338833272457123,0.99425208568573,0.29201778769493103,0.3063127100467682,-0.15958614647388458,0.9973793029785156,0.1943472921848297,0.33934974670410156,0.26613447070121765,0.9970609545707703,0.17464734613895416,0.34348827600479126,-0.4449504017829895,0.9998495578765869,0.15664514899253845,0.4489053785800934,0.35227206349372864,0.022908201441168785,0.13759882748126984,0.45719754695892334,-0.4033680856227875,0.9287087321281433,0.2066647708415985,0.49736154079437256,0.20793825387954712,0.0450579859316349,0.23603969812393188,0.5098580718040466,-0.16550607979297638,0.7832454442977905,0.21472987532615662,0.5203223824501038,0.18370161950588226,0.06868067383766174,0.25089001655578613,0.5246387720108032,-0.1824265867471695,0.7635670304298401,0.22569462656974792,0.5120558142662048,0.14562596380710602,0.07051343470811844,0.2610459625720978,0.515041708946228,-0.18695354461669922,0.7558223605155945,0.21939557790756226,0.5052419900894165,0.18195706605911255,0.0732993334531784,0.25943851470947266,0.5083948373794556,-0.156269833445549,0.7156168222427368,0.14370553195476532,0.5478226542472839,0.23056535422801971,0.9828847646713257,0.1337280571460724,0.5531802773475647,-0.23044361174106598,0.9921455979347229,0.14602097868919373,0.6801286339759827,0.36620092391967773,0.14121979475021362,0.17001263797283173,0.7078094482421875,-0.17549291253089905,0.7806121706962585,0.05590159446001053,0.7911083698272705,0.5856873393058777,0.24141769111156464,0.044909946620464325,0.8269504308700562,-0.022007379680871964,0.7205007076263428,0.017783746123313904,0.8106558322906494,0.5967963337898254,0.37506359815597534,-0.003728136420249939,0.846248984336853,-0.011776509694755077,0.7113881707191467,0.13829568028450012,0.8422713279724121,0.5276777148246765,0.38036873936653137,0.1448913812637329,0.8722343444824219,-0.13447587192058563,0.705640971660614
3,0.31724435091018677,0.27990373969078064,-0.1680276095867157,0.9993244409561157,0.3127971887588501,0.26419252157211304,-0.14127860963344574,0.9992305040359497,0.31249934434890747,0.2636477053165436,-0.141344353556633,0.999006450176239,0.31197741627693176,0.2630709409713745,-0.14130374789237976,0.9991803765296936,0.30604854226112366,0.2647325098514557,-0.2176865041255951,0.9992200136184692,0.2997359335422516,0.2645610570907593,-0.21783150732517242,0.999056875705719,0.29198920726776123,0.2642141878604889,-0.2180338054895401,0.9992495179176331,0.2765576243400574,0.26514849066734314,0.014138947241008282,0.9983131885528564,0.2545471787452698,0.26594874262809753,-0.32866567373275757,0.9995402097702026,0.305589497089386,0.2938474416732788,-0.10089616477489471,0.9993605017662048,0.2964615523815155,0.29296445846557617,-0.19960050284862518,0.9996955394744873,0.21731628477573395,0.3336639404296875,0.23320084810256958,0.9993937015533447,0.167742520570755,0.3361303508281708,-0.4641173779964447,0.9999380111694336,0.1769898384809494,0.43817147612571716,0.2391573190689087,0.05064193904399872,0.12217085808515549,0.4527408480644226,-0.3876217305660248,0.9345195293426514,0.2275540977716446,0.47884416580200195,-0.038207441568374634,0.12897056341171265,0.22190208733081818,0.49445840716362,-0.10526595264673233,0.7908449769020081,0.23178903758525848,0.5023807883262634,-0.09230433404445648,0.17941685020923615,0.24373158812522888,0.5137967467308044,-0.1202550083398819,0.7651771903038025,0.24306723475456238,0.49541619420051575,-0.12626433372497559,0.18749357759952545,0.2617509663105011,0.4986300468444824,-0.13499510288238525,0.7573786973953247,0.23466935753822327,0.48874038457870483,-0.06663085520267487,0.18615055084228516,0.24782076478004456,0.4915187954902649,-0.09833331406116486,0.7281532287597656,0.16447538137435913,0.54314786195755,0.22739817202091217,0.9939618706703186,0.14206844568252563,0.5463792681694031,-0.227390319108963,0.996657133102417,0.14480364322662354,0.6769235134124756,0.41474780440330505,0.22249077260494232,0.16867631673812866,0.7005735635757446,-0.12397454679012299,0.8436165452003479,0.053304314613342285,0.7905458211898804,0.6716629862785339,0.35377997159957886,0.05258176475763321,0.8256775140762329,0.07550287246704102,0.7960765957832336,0.012622803449630737,0.8176281452178955,0.6866730451583862,0.48852115869522095,0.006453514099121094,0.8412536978721619,0.0901499018073082,0.762603223323822,0.14179104566574097,0.8369805812835693,0.6018089652061462,0.5219029784202576,0.14023418724536896,0.8742617964744568,-0.04655412212014198,0.7830793261528015
4,0.3221590518951416,0.2684548497200012,-0.16672511398792267,0.9990348815917969,0.3175055980682373,0.2522276043891907,-0.1373821496963501,0.9986369013786316,0.3167186379432678,0.2515334188938141,-0.13749852776527405,0.998289167881012,0.3155766725540161,0.25078490376472473,-0.13753385841846466,0.9985589385032654,0.310899555683136,0.2526177763938904,-0.2122119665145874,0.9986442923545837,0.3046169877052307,0.2521923780441284,-0.21229194104671478,0.9983915686607361,0.2972508668899536,0.2517000436782837,-0.21251451969146729,0.9986748695373535,0.2809010148048401,0.25152844190597534,0.029537510126829147,0.9973053932189941,0.26061683893203735,0.2528160810470581,-0.30716684460639954,0.999060332775116,0.3111162781715393,0.2813432216644287,-0.09447350353002548,0.9990038275718689,0.3025272786617279,0.2806297540664673,-0.19173631072044373,0.9995241165161133,0.21335387229919434,0.3192143142223358,0.2786773145198822,0.9986328482627869,0.1810784935951233,0.3169686198234558,-0.4617049992084503,0.9999288320541382,0.16307120025157928,0.42537614703178406,0.39649584889411926,0.04054679349064827,0.11706789582967758,0.41993072628974915,-0.5019179582595825,0.9623783826828003,0.23412418365478516,0.4701969027519226,0.254931777715683,0.10615470260381699,0.21745648980140686,0.4804481863975525,-0.40806782245635986,0.8936507701873779,0.24832110106945038,0.49262508749961853,0.2318861335515976,0.14716438949108124,0.23432022333145142,0.5018393397331238,-0.45679086446762085,0.8653048872947693,0.2625562846660614,0.48414918780326843,0.17615525424480438,0.15167181193828583,0.25442880392074585,0.4926804006099701,-0.4578483998775482,0.8568232655525208,0.25384458899497986,0.4776741862297058,0.2222820520401001,0.15207481384277344,0.2430637776851654,0.4825264513492584,-0.4018792510032654,0.820875883102417,0.16511017084121704,0.5279382467269897,0.23699672520160675,0.9852139353752136,0.14658740162849426,0.5303754806518555,-0.23675571382045746,0.9943627119064331,0.15134947001934052,0.6652452945709229,0.390442430973053,0.2374478280544281,0.162831112742424,0.695605993270874,-0.18621131777763367,0.8777517676353455,0.08341304212808609,0.7819226980209351,0.632779061794281,0.2831326127052307,0.06785663217306137,0.8293626308441162,-0.06462083756923676,0.8337762951850891,0.04062888026237488,0.8151402473449707,0.6453505754470825,0.4165554940700531,0.021159037947654724,0.8494438529014587,-0.06120215356349945,0.8001691102981567,0.17174236476421356,0.8334688544273376,0.54787278175354,0.43836450576782227,0.15795069932937622,0.8707674741744995,-0.24439990520477295,0.7995671033859253
5,0.3217480778694153,0.260145366191864,-0.30941033363342285,0.9997672438621521,0.31953513622283936,0.24413025379180908,-0.2719915509223938,0.9996029734611511,0.31973057985305786,0.24351483583450317,-0.27203646302223206,0.999440610408783,0.3196948766708374,0.2428838312625885,-0.27201247215270996,0.9994333386421204,0.31040722131729126,0.2445869892835617,-0.33629196882247925,0.9996806383132935,0.30314409732818604,0.24422448873519897,-0.33639031648635864,0.9996360540390015,0.2948015034198761,0.24382546544075012,-0.33649948239326477,0.9996919631958008,0.28872472047805786,0.2441537231206894,-0.05709920823574066,0.9985365867614746,0.25857624411582947,0.24508339166641235,-0.3469051420688629,0.9997569918632507,0.3126744031906128,0.27246764302253723,-0.22026880085468292,0.9993370175361633,0.302261620759964,0.27210450172424316,-0.3035675883293152,0.9997574687004089,0.220774844288826,0.3069906234741211,0.23008133471012115,0.9989286065101624,0.1855941265821457,0.31014835834503174,-0.4687022566795349,0.9999393224716187,0.17123612761497498,0.40984097123146057,0.35457858443260193,0.05091211199760437,0.11622690409421921,0.4139292538166046,-0.49986839294433594,0.9776684045791626,0.23669937252998352,0.4515659213066101,0.1877128779888153,0.14640530943870544,0.2242133617401123,0.4680214524269104,-0.40167975425720215,0.9069287180900574,0.24711211025714874,0.47744622826576233,0.16231510043144226,0.19574183225631714,0.2408461570739746,0.4914436340332031,-0.4453762173652649,0.8711565136909485,0.25249698758125305,0.4662902057170868,0.1079355850815773,0.20350125432014465,0.26554572582244873,0.4756379723548889,-0.4467870593070984,0.8698326945304871,0.25250905752182007,0.4622514843940735,0.15575507283210754,0.19859907031059265,0.25335797667503357,0.4689432382583618,-0.39464789628982544,0.8484430313110352,0.17406658828258514,0.5167487263679504,0.23260366916656494,0.984284520149231,0.15518920123577118,0.5212374925613403,-0.23247145116329193,0.9947138428688049,0.17540574073791504,0.6466697454452515,0.39027708768844604,0.3289918601512909,0.15647178888320923,0.6786772012710571,-0.22930830717086792,0.930184006690979,0.08161280304193497,0.7792997360229492,0.6133208274841309,0.4918052554130554,0.07743459194898605,0.8195668458938599,-0.16549000144004822,0.9252277612686157,0.04168929159641266,0.800337016582489,0.622906506061554,0.600147008895874,0.027485385537147522,0.8400206565856934,-0.16762897372245789,0.8897377848625183,0.17077909409999847,0.8258521556854248,0.5310250520706177,0.6188937425613403,0.16209641098976135,0.8719881772994995,-0.3372882604598999,0.8990338444709778
6,0.32968610525131226,0.25386694073677063,-0.2015744149684906,0.9994423985481262,0.32416078448295593,0.23914417624473572,-0.1743096560239792,0.9993857145309448,0.32384079694747925,0.23851901292800903,-0.1743968427181244,0.9991329312324524,0.3233228027820587,0.2378649115562439,-0.1744016706943512,0.9992427825927734,0.3172571063041687,0.23891213536262512,-0.24438974261283875,0.9994383454322815,0.3113291561603546,0.23807409405708313,-0.2445250153541565,0.9992861151695251,0.3049369156360626,0.23720461130142212,-0.24471645057201385,0.9994871616363525,0.2920556664466858,0.23860427737236023,-0.019022857770323753,0.9988573789596558,0.2709921598434448,0.23882830142974854,-0.3320903182029724,0.9997218251228333,0.3197447955608368,0.26596176624298096,-0.13519708812236786,0.999550998210907,0.31034454703330994,0.26551634073257446,-0.22540614008903503,0.9998186230659485,0.2378448247909546,0.3096541166305542,0.1960792988538742,0.9987014532089233,0.1838856190443039,0.3091161251068115,-0.45103684067726135,0.9999315738677979,0.18966050446033478,0.403378427028656,0.2741508185863495,0.03091403841972351,0.13669589161872864,0.4163949191570282,-0.37526699900627136,0.938065230846405,0.2470596581697464,0.44167977571487427,0.10365259647369385,0.06195400655269623,0.24235324561595917,0.46148574352264404,-0.133577361702919,0.8185688853263855,0.2564842104911804,0.4660698175430298,0.07012897729873657,0.08964534848928452,0.25628867745399475,0.47304680943489075,-0.14977577328681946,0.7826687693595886,0.26518237590789795,0.45777419209480286,0.03456326946616173,0.09413567185401917,0.26339077949523926,0.46358349919319153,-0.162821426987648,0.7764474749565125,0.2568418085575104,0.4515109658241272,0.07738778740167618,0.09941006451845169,0.26104089617729187,0.4604845345020294,-0.12830926477909088,0.754747211933136,0.18116839230060577,0.5048916339874268,0.2005787491798401,0.9874368906021118,0.1459190845489502,0.5067653059959412,-0.20052915811538696,0.9938890933990479,0.18299826979637146,0.6248525381088257,0.32093971967697144,0.271352618932724,0.15558819472789764,0.6534708142280579,-0.0831892192363739,0.772994339466095,0.10424283146858215,0.7275736331939697,0.5389013886451721,0.34537580609321594,0.12296327948570251,0.7759790420532227,0.12245285511016846,0.7789567112922668,0.07179542630910873,0.743909478187561,0.5504058599472046,0.48848408460617065,0.07351097464561462,0.7987754344940186,0.1371859759092331,0.7808865308761597,0.1736108958721161,0.7860490083694458,0.45366498827934265,0.5001956820487976,0.20255684852600098,0.815981388092041,-0.012164057232439518,0.75247722864151
7,0.3290274143218994,0.2560313940048218,-0.22891837358474731,0.9997071623802185,0.3237127661705017,0.24151676893234253,-0.20225286483764648,0.9997435212135315,0.3232262134552002,0.24073180556297302,-0.2023269534111023,0.9996625185012817,0.32243919372558594,0.23987630009651184,-0.2023429125547409,0.9996738433837891,0.31755080819129944,0.24122701585292816,-0.2722984552383423,0.9997302889823914,0.31195661425590515,0.2402312308549881,-0.27239999175071716,0.9996633529663086,0.305489182472229,0.23922263085842133,-0.27257657051086426,0.9997225403785706,0.29117897152900696,0.23943451046943665,-0.04782547056674957,0.9995740056037903,0.2732609510421753,0.2404009848833084,-0.3612143397331238,0.999890923500061,0.31915348768234253,0.2678331136703491,-0.1626974195241928,0.999826967716217,0.31033197045326233,0.26725053787231445,-0.25303778052330017,0.9999237060546875,0.23091337084770203,0.3072449564933777,0.16292037069797516,0.9995704293251038,0.19517803192138672,0.3077237010002136,-0.47589752078056335,0.9999645948410034,0.18345791101455688,0.403069406747818,0.19660992920398712,0.04499157518148422,0.15765681862831116,0.4201648533344269,-0.40107524394989014,0.9308165311813354,0.24969469010829926,0.43995794653892517,-0.0054346127435564995,0.0805373340845108,0.24177151918411255,0.467782199382782,-0.15985393524169922,0.7940982580184937,0.2673165202140808,0.45422041416168213,-0.04544695466756821,0.10392303019762039,0.2515171766281128,0.47757360339164734,-0.1790102869272232,0.740791380405426,0.2774186432361603,0.4467446804046631,-0.07603968679904938,0.10981874167919159,0.2659294307231903,0.46820899844169617,-0.19336561858654022,0.7276677489280701,0.2674489915370941,0.4418932795524597,-0.03069990500807762,0.11450446397066116,0.2576172351837158,0.46553900837898254,-0.15532046556472778,0.6995054483413696,0.175924152135849,0.4932825267314911,0.19516025483608246,0.994527280330658,0.15287920832633972,0.4965983033180237,-0.19526329636573792,0.9965104460716248,0.1801610141992569,0.6159704923629761,0.3486035168170929,0.29965776205062866,0.15664809942245483,0.6392484903335571,-0.038520198315382004,0.7787478566169739,0.1332249641418457,0.7368339896202087,0.5762681365013123,0.35364118218421936,0.13342119753360748,0.7560077905654907,0.20926472544670105,0.7335037589073181,0.1056792140007019,0.7571719884872437,0.5890980362892151,0.4809681475162506,0.08266951143741608,0.7797266244888306,0.22788886725902557,0.7323836088180542,0.21659895777702332,0.7670028209686279,0.49171558022499084,0.49381253123283386,0.20296618342399597,0.7869960069656372,0.080539271235466,0.7153244614601135
8,0.32727253437042236,0.2595084309577942,-0.20002351701259613,0.9995506405830383,0.3221307694911957,0.24533797800540924,-0.17238330841064453,0.9994475245475769,0.32140493392944336,0.24458450078964233,-0.17247635126113892,0.9992338418960571,0.32033926248550415,0.24379532039165497,-0.17251503467559814,0.9993483424186707,0.3162615895271301,0.24507445096969604,-0.23899371922016144,0.9994887113571167,0.3110082745552063,0.24418886005878448,-0.23904109001159668,0.9993446469306946,0.30522650480270386,0.24341097474098206,-0.239185631275177,0.9994990825653076,0.28948554396629333,0.24368219077587128,-0.02040640078485012,0.9988743662834167,0.2745856046676636,0.24479267001152039,-0.31993648409843445,0.9997037053108215,0.31770583987236023,0.27101877331733704,-0.13538803160190582,0.9994811415672302,0.3095729649066925,0.2706909775733948,-0.22170205414295197,0.999775230884552,0.22851768136024475,0.3059340715408325,0.19296081364154816,0.9991439580917358,0.2041722536087036,0.30877363681793213,-0.43559643626213074,0.9999181032180786,0.20141367614269257,0.3910236954689026,0.3096735179424286,0.0422038696706295,0.14908599853515625,0.41196709871292114,-0.41468870639801025,0.9383992552757263,0.27321332693099976,0.4296318292617798,0.21641594171524048,0.1162429228425026,0.23490816354751587,0.46391692757606506,-0.2465335726737976,0.8369717597961426,0.2969193458557129,0.4472079575061798,0.19961658120155334,0.1563568115234375,0.24096858501434326,0.4847043454647064,-0.27336135506629944,0.8109903335571289,0.30561497807502747,0.43926626443862915,0.15681223571300507,0.16282954812049866,0.2706175446510315,0.4724448025226593,-0.28610190749168396,0.806476354598999,0.3046574592590332,0.4335993826389313,0.19050994515419006,0.16442067921161652,0.2602786421775818,0.46505504846572876,-0.24395498633384705,0.7803751826286316,0.17789296805858612,0.49267902970314026,0.19020123779773712,0.9891504645347595,0.15358972549438477,0.49666452407836914,-0.1900709718465805,0.9935832619667053,0.18734881281852722,0.6144465208053589,0.28716906905174255,0.28699344396591187,0.17203007638454437,0.6380873918533325,-0.10498092323541641,0.8018096685409546,0.13076671957969666,0.7357151508331299,0.46120157837867737,0.3734246492385864,0.13846665620803833,0.7565036416053772,0.08235138654708862,0.7545590400695801,0.10001904517412186,0.7555433511734009,0.4675705134868622,0.49332135915756226,0.08997973799705505,0.7765846252441406,0.09525905549526215,0.7252287864685059,0.21295854449272156,0.7701185345649719,0.36874666810035706,0.4818311929702759,0.20787057280540466,0.7934533357620239,-0.04365408048033714,0.7197426557540894
9,0.3259658217430115,0.26719236373901367,-0.23783870041370392,0.999306321144104,0.320420503616333,0.25351399183273315,-0.20906004309654236,0.9992102384567261,0.32008934020996094,0.2529171407222748,-0.20913173258304596,0.9988368153572083,0.31961432099342346,0.25227057933807373,-0.2091585397720337,0.9989252686500549,0.3139752149581909,0.25343549251556396,-0.27284330129623413,0.9992998838424683,0.30839279294013977,0.252835750579834,-0.27290061116218567,0.9990909099578857,0.3021659255027771,0.25225475430488586,-0.27304932475090027,0.999334990978241,0.29190129041671753,0.2532085180282593,-0.04677154868841171,0.9981520771980286,0.2717403769493103,0.2546376585960388,-0.33310848474502563,0.999640703201294,0.3178463876247406,0.27883243560791016,-0.16961191594600677,0.9992097616195679,0.3092914819717407,0.2783887982368469,-0.2521059811115265,0.9996743202209473,0.23503993451595306,0.3149392306804657,0.17186786234378815,0.9989897608757019,0.2066972553730011,0.3135930299758911,-0.4402919113636017,0.9999295473098755,0.20917215943336487,0.3986937999725342,0.268850713968277,0.027760319411754608,0.15572935342788696,0.4173364043235779,-0.3814815878868103,0.9058315753936768,0.2685452103614807,0.4379008710384369,0.15026907622814178,0.05963795632123947,0.24067221581935883,0.4616144001483917,-0.15735271573066711,0.751165509223938,0.28491681814193726,0.45336636900901794,0.12758658826351166,0.0818101316690445,0.2561492919921875,0.47911566495895386,-0.1742849498987198,0.7126100659370422,0.2952156662940979,0.44700947403907776,0.09127035737037659,0.08532757312059402,0.27198970317840576,0.4677313268184662,-0.18851907551288605,0.7096746563911438,0.28667494654655457,0.4420895278453827,0.125632181763649,0.09045969694852829,0.261427104473114,0.46147969365119934,-0.1538032740354538,0.6870744824409485,0.18367335200309753,0.49880334734916687,0.18160602450370789,0.9843865036964417,0.16495683789253235,0.5022469162940979,-0.18157586455345154,0.9914745092391968,0.18333852291107178,0.619755744934082,0.30620867013931274,0.2729542553424835,0.17680175602436066,0.6384592056274414,-0.0731780007481575,0.6292102336883545,0.1593874990940094,0.7282343506813049,0.4995211660861969,0.28603532910346985,0.14463204145431519,0.7541049718856812,0.14553283154964447,0.5178768038749695,0.13354021310806274,0.7473055124282837,0.5083653926849365,0.4011460840702057,0.11177989840507507,0.772209644317627,0.16187110543251038,0.5281097292900085,0.23681706190109253,0.7582290172576904,0.409592866897583,0.3975762724876404,0.22015225887298584,0.7863439917564392,0.02338247373700142,0.5365275144577026
10,0.32597097754478455,0.2782132923603058,-0.26890829205513,0.9994614720344543,0.32047033309936523,0.26451754570007324,-0.24016468226909637,0.9994200468063354,0.3204824924468994,0.26390907168388367,-0.24023422598838806,0.9992002844810486,0.3201583921909332,0.26320764422416687,-0.2402365654706955,0.9992024302482605,0.31287816166877747,0.2643359899520874,-0.30116337537765503,0.999351441860199,0.307036429643631,0.26364433765411377,-0.30124136805534363,0.9991533756256104,0.2995338439941406,0.26288294792175293,-0.3013455271720886,0.9992762207984924,0.2941516041755676,0.2634139657020569,-0.07466132938861847,0.9989161491394043,0.2696327865123749,0.26489830017089844,-0.3492833077907562,0.9996588230133057,0.31788915395736694,0.2904965281486511,-0.1989240199327469,0.9993846416473389,0.30793526768684387,0.2897091507911682,-0.2779204845428467,0.9996800422668457,0.22877293825149536,0.330802321434021,0.1393391638994217,0.9993391633033752,0.21088168025016785,0.3273155093193054,-0.4445829391479492,0.9999339580535889,0.1890181601047516,0.4185742735862732,0.21250654757022858,0.03962862119078636,0.20456890761852264,0.43347659707069397,-0.3528077304363251,0.8855543732643127,0.25437793135643005,0.45795997977256775,0.07976769655942917,0.06608176231384277,0.2868003845214844,0.45610183477401733,-0.09776630252599716,0.6679213047027588,0.27190372347831726,0.47358787059783936,0.053763218224048615,0.08929095417261124,0.30788683891296387,0.46807661652565,-0.11022906005382538,0.6410340666770935,0.282931387424469,0.46672549843788147,0.01975047029554844,0.09265418350696564,0.2990347146987915,0.45206281542778015,-0.11998546123504639,0.6375900506973267,0.2738488018512726,0.46155422925949097,0.056181591004133224,0.10064949840307236,0.2896004617214203,0.44735032320022583,-0.09217538684606552,0.6194364428520203,0.18841230869293213,0.5090885758399963,0.18514364957809448,0.9850815534591675,0.17674176394939423,0.5156959295272827,-0.18523339927196503,0.9910784363746643,0.19060751795768738,0.6286052465438843,0.37725627422332764,0.2738043963909149,0.196557879447937,0.6518693566322327,-0.01819630153477192,0.7297316789627075,0.16592401266098022,0.730867326259613,0.6184707880020142,0.3128722012042999,0.15068235993385315,0.762732207775116,0.22890996932983398,0.6449360251426697,0.14010769128799438,0.7498903274536133,0.6341255307197571,0.44671913981437683,0.11820072680711746,0.782539427280426,0.24929390847682953,0.6599602103233337,0.24640055000782013,0.7577965259552002,0.5624606013298035,0.4702119827270508,0.2360941767692566,0.7921080589294434,0.12785322964191437,0.6362265944480896
