frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
11,0.542859,0.416083,-0.363532,1.0,0.543752,0.409116,-0.321052,1.0,0.526905,0.408684,-0.354859,1.0,0.538104,0.413626,-0.089155,0.9999,0.499869,0.411155,-0.240492,1.0,0.570395,0.45408,0.070573,1.0,0.434199,0.449689,-0.262401,1.0,0.676252,0.458245,0.000221,0.9342,0.451381,0.487086,-0.646981,0.9979,0.783915,0.418837,-0.190872,0.963,0.523886,0.436637,-0.946335,0.9955,0.548278,0.59659,0.058718,0.9999,0.455155,0.601133,-0.058633,0.9999,0.645605,0.686754,-0.117892,0.9957,0.385226,0.704996,-0.135856,0.9977,0.694494,0.784478,0.164867,0.9936,0.329776,0.804454,0.15807,0.9957
12,0.538726,0.417072,-0.396479,1.0,0.543762,0.410147,-0.357999,1.0,0.524154,0.409357,-0.379194,1.0,0.54524,0.414298,-0.140895,0.9999,0.5014,0.411328,-0.235059,1.0,0.582203,0.453454,-0.000657,1.0,0.441881,0.450055,-0.245515,1.0,0.69256,0.439761,-0.052983,0.9396,0.45664,0.488659,-0.604253,0.9978,0.8227,0.421146,-0.25407,0.9653,0.531258,0.437497,-0.926296,0.9954,0.558755,0.597351,0.034369,0.9999,0.464812,0.601463,-0.034393,0.9999,0.65297,0.68733,-0.126706,0.9958,0.393721,0.70517,-0.091215,0.9976,0.703246,0.784622,0.178052,0.9938,0.337786,0.803665,0.207524,0.9957
13,0.544662,0.418252,-0.380413,1.0,0.552906,0.412172,-0.340681,1.0,0.529825,0.411772,-0.367247,1.0,0.555301,0.415978,-0.120041,0.9999,0.513036,0.415621,-0.235826,1.0,0.589208,0.45536,0.024665,1.0,0.450197,0.457311,-0.253088,1.0,0.698433,0.445085,-0.046806,0.9435,0.46487,0.489127,-0.637327,0.9978,0.825261,0.419719,-0.220563,0.967,0.537175,0.438707,-0.966499,0.9955,0.570982,0.600393,0.039304,0.9999,0.476422,0.606865,-0.039303,0.9999,0.661348,0.69214,-0.125765,0.9959,0.402781,0.707065,-0.084862,0.9976,0.70543,0.786321,0.199942,0.994,0.343999,0.804305,0.227195,0.9959
14,0.555821,0.428854,-0.382926,1.0,0.563019,0.420626,-0.34183,1.0,0.539644,0.420861,-0.369557,1.0,0.563247,0.422718,-0.118167,0.9999,0.520526,0.424541,-0.240346,1.0,0.597263,0.459257,0.019107,1.0,0.462701,0.468943,-0.259812,1.0,0.70915,0.445336,-0.042479,0.9475,0.47381,0.497014,-0.653404,0.9978,0.835239,0.417604,-0.22872,0.9688,0.544523,0.448152,-0.99473,0.9955,0.583932,0.606011,0.041698,0.9999,0.489219,0.612631,-0.041728,0.9999,0.668212,0.697945,-0.109393,0.996,0.414257,0.710145,-0.090532,0.9976,0.707366,0.790771,0.209638,0.9941,0.35366,0.804529,0.207426,0.996
15,0.557601,0.434202,-0.381785,1.0,0.564907,0.426126,-0.341633,1.0,0.542078,0.426909,-0.366678,1.0,0.567236,0.428527,-0.122348,0.9999,0.525493,0.430569,-0.232784,1.0,0.606731,0.46621,0.01054,1.0,0.473707,0.47548,-0.257009,1.0,0.720719,0.450048,-0.061449,0.9508,0.481291,0.508143,-0.666679,0.9978,0.841779,0.421818,-0.251051,0.9703,0.549325,0.457571,-1.028111,0.9956,0.592725,0.61451,0.040948,1.0,0.499414,0.619866,-0.040972,0.9999,0.677729,0.70456,-0.10276,0.9961,0.421352,0.717585,-0.076339,0.9976,0.711597,0.795877,0.272761,0.9942,0.357737,0.806612,0.248333,0.9961
16,0.555237,0.436932,-0.336609,1.0,0.562637,0.429034,-0.298573,1.0,0.539931,0.429386,-0.317662,1.0,0.565791,0.431522,-0.10029,0.9999,0.524417,0.432921,-0.180335,1.0,0.606578,0.470688,0.038405,1.0,0.469847,0.479262,-0.220364,1.0,0.703364,0.456536,-0.056805,0.9488,0.48431,0.516724,-0.639864,0.9977,0.82544,0.433818,-0.248508,0.9689,0.554335,0.463913,-0.947707,0.9954,0.597463,0.617952,0.039659,0.9999,0.503733,0.623375,-0.039653,0.9999,0.684316,0.706747,-0.09256,0.9963,0.427155,0.722739,-0.062948,0.9976,0.713878,0.796444,0.27212,0.9943,0.362385,0.807264,0.241394,0.9962
17,0.568444,0.436549,-0.300232,1.0,0.568302,0.428368,-0.259974,1.0,0.550399,0.429388,-0.297019,1.0,0.562766,0.431329,-0.045575,0.9999,0.52681,0.433019,-0.192318,1.0,0.600935,0.471202,0.111814,1.0,0.469069,0.479336,-0.271181,1.0,0.695591,0.457302,0.112724,0.9414,0.485655,0.516192,-0.698885,0.9977,0.814991,0.441226,-0.037158,0.9656,0.553982,0.465782,-1.002986,0.9955,0.597155,0.61713,0.066917,1.0,0.505461,0.623056,-0.066961,0.9999,0.68567,0.706265,0.000956,0.9964,0.432063,0.722964,-0.06632,0.9977,0.714789,0.796227,0.350298,0.9944,0.364045,0.807284,0.238872,0.9963
18,0.566196,0.436054,-0.249161,1.0,0.566605,0.428179,-0.20671,1.0,0.548561,0.428248,-0.244833,1.0,0.561821,0.430668,0.013062,0.9999,0.525494,0.43151,-0.15467,1.0,0.599012,0.470887,0.16543,1.0,0.468312,0.476958,-0.224212,1.0,0.691805,0.464776,0.173847,0.9411,0.483994,0.51442,-0.60829,0.9978,0.806059,0.44571,0.008639,0.9662,0.553181,0.464175,-0.884374,0.9957,0.593895,0.615992,0.069301,1.0,0.501711,0.622114,-0.069344,0.9999,0.67946,0.705817,0.005687,0.9964,0.425543,0.72182,-0.083206,0.9977,0.715669,0.79681,0.324505,0.9944,0.362696,0.807252,0.180285,0.9964
19,0.562894,0.43053,-0.267797,1.0,0.564304,0.423369,-0.223034,1.0,0.54582,0.423436,-0.262248,1.0,0.560655,0.426902,0.005758,0.9999,0.523046,0.427401,-0.166611,1.0,0.596619,0.468249,0.168059,1.0,0.464657,0.473397,-0.229485,1.0,0.69148,0.47886,0.145288,0.9397,0.482012,0.51299,-0.591851,0.9978,0.79478,0.447626,-0.054267,0.9655,0.554468,0.460729,-0.818723,0.9958,0.588606,0.612114,0.073671,1.0,0.496122,0.615315,-0.073676,0.9999,0.67825,0.704009,-0.012243,0.9965,0.4218,0.714029,-0.135328,0.9978,0.713741,0.796643,0.3091,0.9945,0.360158,0.806067,0.115834,0.9965
20,0.560928,0.425462,-0.244105,1.0,0.563416,0.41801,-0.19807,1.0,0.544207,0.417742,-0.238888,1.0,0.559067,0.421507,0.033695,0.9999,0.521588,0.421406,-0.147492,1.0,0.594705,0.465419,0.203607,1.0,0.462756,0.463064,-0.204493,1.0,0.679611,0.492645,0.152106,0.9402,0.480984,0.509234,-0.53788,0.9979,0.736643,0.451003,-0.089803,0.9661,0.552813,0.453112,-0.764719,0.9959,0.582373,0.607615,0.078653,1.0,0.490464,0.6078,-0.078601,0.9999,0.668549,0.702289,-0.00181,0.9965,0.413102,0.707168,-0.147552,0.9978,0.711407,0.794619,0.304495,0.9946,0.353073,0.801857,0.101116,0.9965
21,0.545607,0.423126,-0.247431,1.0,0.550537,0.415617,-0.203741,1.0,0.530216,0.414573,-0.249956,1.0,0.550953,0.418997,0.021177,0.9999,0.514925,0.418256,-0.155238,1.0,0.587538,0.46522,0.187077,1.0,0.449292,0.459041,-0.210554,1.0,0.671472,0.499076,-0.045688,0.9422,0.475577,0.503435,-0.559713,0.998,0.706751,0.449919,-0.388957,0.9669,0.544277,0.446487,-0.795231,0.9961,0.567408,0.606006,0.077452,1.0,0.470054,0.60474,-0.0775,0.9999,0.656084,0.701415,-0.011818,0.9966,0.393786,0.704389,-0.156442,0.9979,0.71057,0.792543,0.260821,0.9946,0.334759,0.799825,0.089784,0.9966
22,0.541041,0.422967,-0.214991,1.0,0.543548,0.4154,-0.167064,1.0,0.526682,0.414001,-0.206258,1.0,0.543102,0.418776,0.064522,0.9999,0.508923,0.417337,-0.104877,1.0,0.573468,0.465591,0.207535,1.0,0.436217,0.457601,-0.168523,1.0,0.65613,0.506498,-0.00402,0.945,0.461505,0.498415,-0.512497,0.9981,0.671049,0.44984,-0.328889,0.9683,0.532948,0.445101,-0.696062,0.9963,0.551548,0.604444,0.079685,1.0,0.455149,0.604478,-0.079629,0.9999,0.644401,0.698955,-0.011111,0.9967,0.374866,0.704682,-0.165502,0.998,0.704212,0.791809,0.260468,0.9947,0.320316,0.799563,0.072061,0.9967
23,0.534368,0.422664,-0.215429,1.0,0.537487,0.415329,-0.168141,1.0,0.520123,0.413638,-0.20386,1.0,0.534639,0.418633,0.061468,0.9999,0.49864,0.416041,-0.094555,1.0,0.559598,0.466933,0.207178,1.0,0.420859,0.457766,-0.149763,1.0,0.63925,0.514983,0.002322,0.9471,0.451437,0.498881,-0.479565,0.9982,0.637282,0.453271,-0.349948,0.9692,0.521782,0.44568,-0.659945,0.9963,0.535412,0.6037,0.08487,1.0,0.43973,0.604689,-0.084804,0.9999,0.632169,0.695436,-0.005903,0.9966,0.362801,0.705324,-0.163572,0.998,0.683202,0.789833,0.261054,0.9946,0.300656,0.80088,0.059345,0.9968
24,0.527156,0.424944,-0.222958,1.0,0.533268,0.418636,-0.176746,1.0,0.511964,0.415574,-0.211618,1.0,0.529109,0.421748,0.051544,1.0,0.491726,0.417362,-0.101903,1.0,0.55019,0.472815,0.195337,1.0,0.41307,0.459363,-0.153836,1.0,0.619184,0.520636,-0.009308,0.9473,0.442673,0.499051,-0.484686,0.9982,0.616578,0.460042,-0.360614,0.969,0.513132,0.445791,-0.662902,0.9962,0.51974,0.603876,0.085962,1.0,0.426769,0.604894,-0.085908,0.9999,0.620834,0.694266,0.000896,0.9966,0.351986,0.708515,-0.157496,0.9981,0.658934,0.78927,0.26514,0.9945,0.289768,0.801905,0.070347,0.9968
25,0.514836,0.431017,-0.208533,1.0,0.521106,0.42476,-0.163545,1.0,0.50138,0.421197,-0.195828,1.0,0.518634,0.427473,0.059115,1.0,0.4807,0.421696,-0.083822,1.0,0.542073,0.4797,0.193287,1.0,0.402738,0.464493,-0.126199,1.0,0.60614,0.526164,-0.009919,0.9476,0.43125,0.501659,-0.445085,0.9981,0.602677,0.467988,-0.356528,0.969,0.506043,0.45365,-0.62079,0.9961,0.508094,0.60547,0.084546,1.0,0.418219,0.607092,-0.084503,0.9999,0.610662,0.694439,-0.003738,0.9966,0.349329,0.710794,-0.1557,0.9981,0.637798,0.789443,0.26347,0.9944,0.283428,0.80277,0.072763,0.9968
26,0.505397,0.443411,-0.223945,1.0,0.514771,0.437428,-0.17701,1.0,0.492654,0.432451,-0.209414,1.0,0.511242,0.439693,0.04582,1.0,0.469963,0.43142,-0.095352,1.0,0.53194,0.492302,0.179576,1.0,0.394595,0.47397,-0.151259,1.0,0.598801,0.534557,-0.044089,0.9471,0.425252,0.510549,-0.479294,0.9981,0.592915,0.473792,-0.387866,0.9683,0.497178,0.462124,-0.662291,0.9959,0.491574,0.6161,0.088366,1.0,0.403645,0.615993,-0.0883,0.9999,0.600376,0.700296,0.016997,0.9966,0.339285,0.717801,-0.153637,0.9981,0.623685,0.79403,0.283603,0.9943,0.281516,0.806683,0.08306,0.9968
27,0.496998,0.448533,-0.231047,1.0,0.505399,0.442311,-0.184839,1.0,0.485492,0.438725,-0.218261,1.0,0.500761,0.445229,0.039265,1.0,0.465912,0.439239,-0.115343,1.0,0.522674,0.498199,0.176957,1.0,0.386964,0.482307,-0.184099,1.0,0.588691,0.539759,-0.02933,0.9459,0.413647,0.516856,-0.51451,0.9981,0.586029,0.481554,-0.361793,0.9674,0.487051,0.471508,-0.674653,0.9959,0.483156,0.625794,0.092191,1.0,0.39539,0.626096,-0.092094,0.9999,0.589281,0.706296,-0.017309,0.9966,0.338835,0.726499,-0.088059,0.9982,0.619822,0.801144,0.238613,0.9944,0.281438,0.810509,0.194314,0.9968
28,0.485353,0.452439,-0.254701,1.0,0.494645,0.445131,-0.2107,1.0,0.473776,0.442906,-0.242761,1.0,0.494554,0.449004,0.009166,1.0,0.45542,0.443678,-0.133906,1.0,0.520284,0.498872,0.152601,1.0,0.383467,0.484235,-0.191052,1.0,0.584847,0.544477,-0.054292,0.9467,0.407864,0.525189,-0.513197,0.9982,0.580659,0.488466,-0.395362,0.9677,0.487949,0.478545,-0.678625,0.9959,0.480191,0.629868,0.090675,1.0,0.389971,0.630186,-0.090589,0.9999,0.585318,0.712722,-0.015331,0.9967,0.331183,0.732955,-0.07573,0.9982,0.618377,0.804246,0.257325,0.9946,0.278305,0.815168,0.220728,0.9967
29,0.491648,0.452085,-0.249405,1.0,0.497932,0.444102,-0.207371,1.0,0.478153,0.44294,-0.242295,1.0,0.493411,0.447357,0.010038,1.0,0.45422,0.443761,-0.146024,1.0,0.517358,0.497146,0.159461,1.0,0.38237,0.484108,-0.208995,1.0,0.583163,0.54396,-0.04018,0.9453,0.412102,0.528179,-0.522805,0.9981,0.581712,0.491266,-0.367551,0.9674,0.486167,0.478657,-0.688271,0.9959,0.483106,0.629741,0.09225,1.0,0.391099,0.631302,-0.092193,0.9999,0.589033,0.7143,0.053233,0.9966,0.33238,0.732937,-0.071212,0.9981,0.622434,0.806214,0.333327,0.9944,0.277771,0.816931,0.200596,0.9966
30,0.496224,0.451353,-0.238512,1.0,0.501708,0.444089,-0.1986,1.0,0.482349,0.442108,-0.238459,1.0,0.495204,0.446387,0.013589,0.9999,0.457799,0.442374,-0.15601,1.0,0.5146,0.494175,0.165085,1.0,0.382085,0.481942,-0.226165,1.0,0.582315,0.539594,-0.030564,0.9408,0.415093,0.525274,-0.535978,0.998,0.579924,0.487297,-0.357924,0.9661,0.4846,0.474872,-0.6864,0.9959,0.487622,0.626884,0.091831,1.0,0.396098,0.629286,-0.091787,0.9999,0.593272,0.712262,0.056813,0.9965,0.335956,0.730071,-0.077194,0.9981,0.626944,0.805033,0.343826,0.9943,0.279924,0.815759,0.187316,0.9965
31,0.498546,0.450662,-0.239079,1.0,0.504053,0.443756,-0.19883,1.0,0.484813,0.440463,-0.237634,1.0,0.498217,0.44482,0.01396,0.9999,0.460464,0.439307,-0.153801,1.0,0.519641,0.489569,0.16359,1.0,0.385511,0.478113,-0.209531,1.0,0.586349,0.534779,-0.031797,0.9368,0.41754,0.523325,-0.502772,0.9978,0.579164,0.477344,-0.361866,0.9645,0.487962,0.471543,-0.674643,0.9956,0.491933,0.621876,0.088479,0.9999,0.400021,0.625895,-0.0885,0.9999,0.59635,0.704451,0.053817,0.9964,0.338942,0.727207,-0.099573,0.9981,0.630627,0.799964,0.325498,0.9943,0.281737,0.814994,0.160932,0.9965
32,0.500214,0.442792,-0.248337,1.0,0.505745,0.434981,-0.208015,1.0,0.486449,0.432642,-0.246105,1.0,0.500288,0.435793,0.006726,0.9999,0.462558,0.431541,-0.158223,1.0,0.521007,0.480776,0.158897,1.0,0.387526,0.469895,-0.213547,1.0,0.588525,0.526861,-0.029594,0.9362,0.42019,0.512483,-0.52126,0.9977,0.59439,0.465048,-0.360922,0.9648,0.489957,0.455577,-0.698637,0.9957,0.496272,0.615524,0.083485,0.9999,0.401385,0.621691,-0.08349,0.9999,0.603835,0.698439,-0.034599,0.9965,0.340542,0.723607,-0.100838,0.9981,0.633698,0.794919,0.265379,0.9944,0.28265,0.814453,0.158708,0.9965
33,0.510741,0.432644,-0.255635,1.0,0.513476,0.425332,-0.214199,1.0,0.498064,0.423902,-0.25276,1.0,0.503213,0.427372,0.006542,0.9999,0.468831,0.423189,-0.160317,1.0,0.525269,0.472112,0.160935,1.0,0.390181,0.46244,-0.212457,1.0,0.61284,0.51316,-0.028319,0.9368,0.423395,0.497828,-0.534464,0.9978,0.634967,0.453239,-0.37103,0.9654,0.491231,0.442955,-0.727885,0.9957,0.507659,0.608082,0.083522,0.9999,0.412298,0.614891,-0.083528,0.9999,0.615709,0.694192,-0.077276,0.9965,0.347972,0.717424,-0.13104,0.9981,0.646751,0.791527,0.225666,0.9945,0.282821,0.814367,0.111492,0.9967
34,0.520835,0.425829,-0.299423,1.0,0.520354,0.42022,-0.255323,1.0,0.506399,0.417762,-0.292841,1.0,0.510067,0.422926,-0.018406,0.9999,0.478964,0.418225,-0.184613,1.0,0.538644,0.467007,0.139909,1.0,0.394834,0.45583,-0.222703,1.0,0.637581,0.501742,-0.050035,0.9393,0.424006,0.48799,-0.565426,0.9978,0.667533,0.446682,-0.413566,0.9666,0.495466,0.442207,-0.775822,0.9958,0.523523,0.603938,0.07944,0.9999,0.426765,0.609976,-0.079418,0.9999,0.626635,0.692999,-0.076004,0.9966,0.35909,0.713212,-0.131779,0.9982,0.662659,0.789818,0.228338,0.9946,0.291703,0.812744,0.119486,0.9967
35,0.520261,0.424958,-0.358385,1.0,0.520664,0.418478,-0.315257,1.0,0.505858,0.41589,-0.34586,1.0,0.515329,0.421144,-0.078757,0.9999,0.482196,0.418049,-0.215498,1.0,0.55409,0.462922,0.077145,1.0,0.412248,0.455816,-0.238272,1.0,0.657055,0.480117,-0.04425,0.9427,0.441909,0.487202,-0.613863,0.9979,0.720801,0.439757,-0.321895,0.9682,0.515836,0.442943,-0.908262,0.9958,0.536079,0.602074,0.06371,0.9999,0.443004,0.607708,-0.063651,0.9999,0.634132,0.692572,-0.110724,0.9967,0.366554,0.712668,-0.143093,0.9982,0.678181,0.789666,0.185856,0.9948,0.304292,0.812307,0.12211,0.9969
36,0.521347,0.424639,-0.364329,1.0,0.524314,0.41805,-0.324414,1.0,0.50765,0.416353,-0.354291,1.0,0.523218,0.42132,-0.100024,0.9999,0.489626,0.418954,-0.232344,1.0,0.564611,0.460957,0.050508,1.0,0.424955,0.457809,-0.256178,1.0,0.669069,0.461199,-0.034703,0.9454,0.456906,0.489208,-0.624901,0.9977,0.783464,0.434773,-0.238977,0.9691,0.532837,0.4413,-0.912831,0.9958,0.549036,0.603606,0.053025,0.9999,0.455044,0.608811,-0.053023,0.9999,0.642293,0.693384,-0.100047,0.9968,0.374873,0.712597,-0.128049,0.9982,0.691553,0.78975,0.255264,0.9949,0.321415,0.81094,0.163717,0.997
37,0.520986,0.425911,-0.306527,1.0,0.528366,0.419258,-0.27002,1.0,0.510148,0.417447,-0.287307,1.0,0.534661,0.421581,-0.097177,0.9999,0.497202,0.419495,-0.153773,1.0,0.574056,0.462312,0.061386,1.0,0.435946,0.461546,-0.195566,1.0,0.658553,0.478226,-0.17554,0.9402,0.469516,0.493319,-0.536064,0.9969,0.686496,0.440466,-0.473886,0.9617,0.53841,0.443114,-0.719205,0.9937,0.559638,0.604288,0.038246,0.9999,0.465348,0.611367,-0.038151,0.9999,0.650809,0.696858,-0.076951,0.9968,0.395003,0.712663,-0.109243,0.9981,0.695839,0.790576,0.255434,0.9948,0.339003,0.808249,0.199223,0.9967
