frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
14,0.504049,0.438417,-0.34514,1.0,0.502178,0.429994,-0.301883,0.9999,0.483591,0.429739,-0.35154,0.9999,0.488587,0.431393,-0.072648,0.9998,0.45125,0.432223,-0.286196,0.9999,0.513554,0.471851,0.12153,0.9999,0.389253,0.482504,-0.384121,0.9999,0.632108,0.459364,0.169732,0.8716,0.42132,0.515569,-0.754983,0.9958,0.761684,0.446177,0.001869,0.9395,0.50181,0.472242,-1.019792,0.9931,0.504452,0.635431,0.117786,0.9999,0.414777,0.641171,-0.117817,0.9999,0.580303,0.724734,0.061406,0.9798,0.365874,0.748182,-0.15825,0.9943,0.596118,0.819461,0.432189,0.9757,0.318403,0.846167,0.091585,0.994
15,0.507232,0.438349,-0.344094,1.0,0.505083,0.429712,-0.301375,0.9999,0.487528,0.429398,-0.349134,0.9999,0.490587,0.430975,-0.070626,0.9998,0.456627,0.43161,-0.287045,0.9999,0.513802,0.471929,0.137957,0.9999,0.390052,0.48202,-0.386816,0.9999,0.633574,0.45946,0.208485,0.8719,0.422989,0.517487,-0.753608,0.9958,0.761123,0.446319,0.049494,0.9394,0.501307,0.471424,-1.000608,0.9931,0.504148,0.635427,0.123219,0.9999,0.414833,0.64111,-0.123226,0.9999,0.580287,0.724565,0.084129,0.9797,0.368112,0.748261,-0.159577,0.9943,0.596085,0.819443,0.449951,0.9758,0.318164,0.84623,0.085086,0.994
16,0.510994,0.437916,-0.33889,1.0,0.50936,0.428999,-0.29569,0.9999,0.492026,0.428795,-0.347743,0.9999,0.493931,0.430263,-0.063785,0.9998,0.459425,0.431111,-0.287651,0.9999,0.513762,0.471883,0.150797,0.9999,0.392443,0.481733,-0.389107,0.9999,0.634244,0.462834,0.244014,0.8685,0.434686,0.525453,-0.724775,0.9957,0.758715,0.446451,0.111201,0.9378,0.501929,0.472683,-0.934656,0.9927,0.503872,0.635461,0.12907,0.9999,0.415071,0.641121,-0.129021,0.9999,0.580261,0.724553,0.141615,0.9791,0.37173,0.748234,-0.167475,0.9941,0.596073,0.819401,0.515286,0.9757,0.31755,0.846211,0.051177,0.994
17,0.515392,0.437777,-0.282597,1.0,0.513748,0.428845,-0.241305,0.9999,0.497496,0.428743,-0.297474,0.9999,0.496598,0.430277,-0.023764,0.9998,0.465969,0.431142,-0.270734,0.9999,0.513681,0.473726,0.177199,0.9999,0.399082,0.481597,-0.388753,0.9999,0.633882,0.468569,0.274015,0.858,0.449277,0.525389,-0.701136,0.9956,0.749091,0.44685,0.18543,0.9314,0.503924,0.472622,-0.845503,0.9921,0.503842,0.635823,0.138252,0.9999,0.416441,0.64112,-0.138131,0.9999,0.579844,0.724502,0.176114,0.9781,0.378071,0.74705,-0.181745,0.994,0.595815,0.819399,0.507208,0.9752,0.315988,0.845632,0.016429,0.9939
18,0.518719,0.437939,-0.247208,1.0,0.518894,0.428962,-0.205779,0.9999,0.503091,0.428741,-0.263764,0.9999,0.501631,0.430295,0.008624,0.9998,0.473228,0.430643,-0.249672,0.9999,0.513828,0.475142,0.207333,0.9999,0.409374,0.479143,-0.388258,0.9999,0.628235,0.476512,0.173977,0.8399,0.467333,0.520991,-0.587983,0.9955,0.718377,0.448966,-0.067033,0.9208,0.527366,0.474022,-0.52961,0.9911,0.504139,0.636173,0.155782,0.9999,0.420577,0.640944,-0.155586,0.9999,0.578691,0.724413,0.224825,0.9772,0.385865,0.745528,-0.266664,0.9943,0.595489,0.81908,0.560058,0.9748,0.31241,0.844526,-0.082628,0.9942
19,0.522756,0.438183,-0.175499,1.0,0.522906,0.429024,-0.140019,0.9999,0.508321,0.428764,-0.197263,0.9999,0.505252,0.430291,0.046034,0.9998,0.480787,0.43046,-0.206394,0.9999,0.513802,0.476608,0.235943,0.9999,0.42211,0.476147,-0.372577,0.9999,0.605936,0.484764,0.031688,0.805,0.494017,0.514689,-0.43627,0.9951,0.664435,0.453296,-0.371519,0.8984,0.597206,0.485192,-0.17106,0.989,0.504267,0.636101,0.164927,0.9999,0.42566,0.640093,-0.164721,0.9999,0.576195,0.724306,0.216129,0.9752,0.39783,0.743433,-0.273925,0.9945,0.595297,0.819036,0.498869,0.9741,0.305144,0.840939,-0.125547,0.9942
20,0.528925,0.438406,-0.124038,1.0,0.528185,0.429083,-0.093837,0.9999,0.51924,0.428824,-0.161475,0.9999,0.506976,0.430174,0.073917,0.9998,0.489836,0.430269,-0.218457,0.9999,0.496564,0.476704,0.282935,0.9999,0.435405,0.475138,-0.404121,0.9999,0.543846,0.505422,0.091855,0.7362,0.520029,0.516475,-0.457531,0.9939,0.580172,0.467813,-0.200255,0.8318,0.60492,0.483855,-0.120843,0.9837,0.50124,0.635972,0.192799,0.9999,0.431081,0.63947,-0.192662,0.9999,0.571941,0.722068,0.256298,0.972,0.402825,0.743536,-0.263742,0.9947,0.594903,0.818685,0.487116,0.9731,0.294051,0.838589,-0.142543,0.9944
21,0.534598,0.438716,-0.128563,1.0,0.53199,0.429086,-0.102589,0.9999,0.523248,0.429811,-0.164282,0.9999,0.509534,0.430015,0.052782,0.9998,0.49519,0.431811,-0.220303,0.9999,0.490144,0.476693,0.256217,0.9999,0.450083,0.47584,-0.403089,0.9999,0.566444,0.50039,0.086355,0.7034,0.547935,0.513041,-0.398277,0.9935,0.607045,0.465299,-0.273644,0.8071,0.614888,0.48213,-0.079684,0.9813,0.496527,0.636141,0.192665,0.9999,0.438635,0.639502,-0.192506,0.9999,0.567011,0.722125,0.291506,0.9698,0.407377,0.743597,-0.275605,0.995,0.594884,0.818654,0.471801,0.9738,0.285331,0.83619,-0.174429,0.9946
22,0.545129,0.442907,-0.115071,0.9999,0.537126,0.431723,-0.090131,0.9999,0.532134,0.432597,-0.156413,0.9999,0.514841,0.431506,0.060258,0.9998,0.506278,0.433155,-0.22695,0.9999,0.486591,0.477281,0.277365,0.9999,0.461934,0.475354,-0.408094,0.9999,0.562687,0.501815,0.204698,0.6541,0.577562,0.510238,-0.449063,0.9932,0.595309,0.464394,-0.054332,0.7623,0.659282,0.477414,-0.188141,0.9783,0.493583,0.636145,0.208129,0.9999,0.442836,0.639014,-0.207908,0.9999,0.560163,0.71971,0.343317,0.9664,0.408447,0.743733,-0.281345,0.9952,0.593497,0.817701,0.540552,0.9738,0.277972,0.835178,-0.174409,0.995
23,0.550812,0.445301,-0.058529,0.9999,0.540374,0.43366,-0.040327,0.9999,0.539497,0.434422,-0.101525,0.9999,0.518373,0.432729,0.076992,0.9998,0.515721,0.433965,-0.197035,0.9999,0.479928,0.477366,0.277839,0.9998,0.480109,0.474511,-0.374267,0.9999,0.547782,0.497686,0.416828,0.5956,0.609429,0.484495,-0.461027,0.9911,0.623451,0.47173,0.428528,0.6972,0.725138,0.462186,-0.318572,0.9648,0.484702,0.635258,0.197434,0.9999,0.447415,0.637827,-0.197228,0.9999,0.555601,0.719837,0.337813,0.951,0.408343,0.744038,-0.242454,0.9949,0.59324,0.817653,0.363132,0.9687,0.275138,0.834959,-0.144971,0.9949
24,0.55031,0.444223,-0.092386,0.9999,0.541861,0.433505,-0.075818,0.9999,0.541012,0.434239,-0.135142,0.9999,0.520873,0.432577,0.057694,0.9998,0.518933,0.433235,-0.209031,0.9999,0.483322,0.47733,0.26451,0.9998,0.491837,0.469453,-0.375978,0.9999,0.522374,0.502701,0.406797,0.5569,0.641846,0.46773,-0.487701,0.9918,0.566903,0.527425,0.464097,0.6494,0.777369,0.453617,-0.389872,0.9662,0.48548,0.631755,0.191749,0.9999,0.451582,0.634049,-0.191614,0.9999,0.552645,0.718767,0.278295,0.9442,0.407866,0.74425,-0.251548,0.9949,0.593234,0.817208,0.417829,0.9667,0.272984,0.835305,-0.161914,0.9951
25,0.554205,0.443999,-0.087022,0.9999,0.546005,0.433371,-0.071853,0.9999,0.544986,0.433975,-0.129872,0.9999,0.523775,0.432546,0.05149,0.9998,0.522528,0.432698,-0.209955,0.9999,0.485309,0.477074,0.253587,0.9998,0.498559,0.466191,-0.376901,0.9999,0.523042,0.503671,0.377905,0.5342,0.643806,0.45458,-0.532607,0.9926,0.567234,0.544899,0.39447,0.614,0.801327,0.448376,-0.392727,0.9683,0.485905,0.62901,0.189701,0.9999,0.452704,0.630323,-0.189557,0.9999,0.547716,0.716633,0.20024,0.9387,0.412222,0.744154,-0.265842,0.9949,0.593217,0.816884,0.313391,0.965,0.272154,0.83551,-0.203422,0.9952
26,0.558293,0.44505,-0.039109,0.9999,0.55081,0.435681,-0.025839,0.9999,0.551089,0.435238,-0.083328,0.9999,0.529453,0.43362,0.078405,0.9998,0.529502,0.432911,-0.179309,0.9999,0.482809,0.476445,0.260408,0.9998,0.507667,0.466467,-0.351344,0.9999,0.517151,0.502536,0.412605,0.5062,0.6613,0.455329,-0.523732,0.9932,0.583574,0.53758,0.446453,0.5757,0.803675,0.446703,-0.409908,0.9696,0.482211,0.627072,0.187457,0.9999,0.454733,0.630184,-0.187319,0.9999,0.541719,0.713302,0.146484,0.9323,0.414609,0.743915,-0.277979,0.9946,0.593052,0.816144,0.235802,0.9623,0.270769,0.835712,-0.240874,0.9951
27,0.561302,0.446251,0.00305,0.9999,0.553425,0.437748,0.009866,0.9999,0.554302,0.436836,-0.045143,0.9999,0.531481,0.434493,0.087266,0.9998,0.533496,0.433496,-0.1593,0.9999,0.475847,0.47462,0.255216,0.9998,0.515368,0.465676,-0.332034,0.9999,0.497795,0.502372,0.436413,0.4791,0.663548,0.455605,-0.507423,0.9937,0.567435,0.531909,0.519546,0.5389,0.805201,0.443395,-0.413913,0.9711,0.480172,0.624315,0.175699,0.9999,0.455926,0.629167,-0.175586,0.9999,0.540051,0.710534,0.130447,0.925,0.419915,0.741923,-0.271138,0.9941,0.593062,0.815544,0.204025,0.9584,0.272152,0.835506,-0.246249,0.9949
28,0.560214,0.446183,-0.052974,0.9999,0.552787,0.437395,-0.035739,0.9998,0.551651,0.436639,-0.091712,0.9999,0.532615,0.434528,0.083469,0.9998,0.528922,0.432862,-0.163456,0.9999,0.498472,0.47409,0.267513,0.9998,0.501243,0.461614,-0.325085,0.9999,0.565856,0.499615,0.389464,0.471,0.639602,0.45103,-0.514283,0.9941,0.647036,0.519746,0.372843,0.5262,0.796953,0.441437,-0.433908,0.971,0.481154,0.622245,0.171666,0.9999,0.454571,0.624707,-0.171603,0.9999,0.538574,0.708784,0.039586,0.9205,0.423192,0.737914,-0.348537,0.9937,0.591859,0.81491,0.104208,0.9565,0.273124,0.83505,-0.35528,0.9947
29,0.560179,0.445955,-0.056788,0.9999,0.552236,0.437128,-0.035871,0.9998,0.551069,0.436401,-0.094305,0.9999,0.53226,0.434627,0.099733,0.9998,0.527573,0.432841,-0.161518,0.9999,0.500029,0.474186,0.286293,0.9998,0.494699,0.462757,-0.322944,0.9999,0.564522,0.498951,0.391335,0.4566,0.651761,0.45408,-0.5169,0.9944,0.638375,0.520333,0.362261,0.5066,0.802116,0.44242,-0.43489,0.9711,0.481494,0.623063,0.171841,0.9998,0.454959,0.625704,-0.171768,0.9999,0.539571,0.709404,0.065728,0.9141,0.425873,0.73818,-0.330602,0.9934,0.591229,0.814841,0.150244,0.9534,0.273512,0.835152,-0.318446,0.9946
30,0.564576,0.445749,-0.053217,0.9999,0.55605,0.436945,-0.035191,0.9998,0.555823,0.436196,-0.094808,0.9999,0.535459,0.434782,0.092992,0.9998,0.532419,0.43285,-0.170704,0.9999,0.499637,0.47536,0.279159,0.9997,0.500297,0.463449,-0.328489,0.9999,0.548395,0.500062,0.405298,0.4464,0.661988,0.455369,-0.507138,0.9948,0.591817,0.533561,0.409416,0.485,0.807433,0.443757,-0.410988,0.9719,0.4777,0.62325,0.171791,0.9998,0.454369,0.625938,-0.171713,0.9999,0.540849,0.715999,0.070031,0.9068,0.426053,0.738053,-0.316357,0.9931,0.588229,0.814844,0.136143,0.9505,0.274155,0.835216,-0.27216,0.9944
31,0.566217,0.4456,-0.018257,0.9999,0.557105,0.436837,-0.002486,0.9998,0.557103,0.436035,-0.062781,0.9999,0.535173,0.434762,0.106033,0.9998,0.533299,0.432843,-0.163463,0.9999,0.490862,0.475293,0.279986,0.9997,0.515073,0.463919,-0.332929,0.9999,0.50946,0.507258,0.422184,0.4242,0.666274,0.456528,-0.510804,0.9952,0.552863,0.548704,0.44465,0.4572,0.805876,0.443599,-0.412921,0.973,0.47784,0.623709,0.175007,0.9998,0.456774,0.626288,-0.174882,0.9999,0.541337,0.713992,0.166258,0.9004,0.424698,0.738178,-0.267673,0.9931,0.588187,0.813871,0.295681,0.9463,0.274485,0.835201,-0.20933,0.9945
32,0.564966,0.445474,-0.040615,0.9999,0.555982,0.436815,-0.02237,0.9998,0.555548,0.435992,-0.081848,0.9999,0.534302,0.435354,0.103039,0.9998,0.531801,0.433027,-0.16867,0.9999,0.492669,0.476948,0.288558,0.9997,0.508634,0.463786,-0.33888,0.9999,0.516957,0.507742,0.400791,0.4034,0.654584,0.457824,-0.529124,0.9954,0.567772,0.549337,0.383164,0.4355,0.794588,0.444556,-0.448679,0.9734,0.484428,0.624819,0.178373,0.9998,0.45619,0.62666,-0.178146,0.9999,0.549148,0.713922,0.161398,0.8985,0.424024,0.738396,-0.347091,0.9934,0.590026,0.813713,0.281012,0.9466,0.274622,0.834089,-0.305595,0.9948
33,0.56446,0.444802,-0.042655,0.9999,0.555379,0.436168,-0.02533,0.9998,0.555068,0.43543,-0.092425,0.9999,0.533722,0.434409,0.101631,0.9998,0.530937,0.432242,-0.191445,0.9999,0.492625,0.476927,0.284289,0.9997,0.505874,0.463838,-0.368626,0.9999,0.504299,0.507774,0.435056,0.3778,0.650397,0.459329,-0.584083,0.9957,0.536895,0.547384,0.491004,0.4078,0.787919,0.444606,-0.512306,0.9741,0.489547,0.625395,0.183984,0.9998,0.455675,0.627549,-0.183744,0.9999,0.554938,0.714403,0.222162,0.8959,0.422848,0.738491,-0.328043,0.9936,0.590773,0.813733,0.390081,0.9466,0.27482,0.83332,-0.258622,0.995
34,0.562986,0.444725,-0.047719,0.9999,0.553736,0.436122,-0.032115,0.9998,0.553551,0.435389,-0.09522,0.9999,0.532027,0.434269,0.100388,0.9998,0.527709,0.432137,-0.191293,0.9999,0.49124,0.477319,0.29262,0.9997,0.492975,0.464002,-0.370433,0.9999,0.507299,0.508939,0.432086,0.3522,0.631424,0.462667,-0.571123,0.9959,0.547157,0.543448,0.449582,0.3823,0.771059,0.445141,-0.490236,0.9738,0.496294,0.627837,0.189498,0.9998,0.455481,0.629539,-0.189249,0.9999,0.564036,0.715547,0.238152,0.8929,0.419777,0.739046,-0.324677,0.9938,0.590982,0.81375,0.419611,0.946,0.276549,0.832911,-0.218107,0.9952
35,0.559537,0.444683,-0.043296,0.9999,0.552195,0.436062,-0.019943,0.9998,0.548276,0.435347,-0.082322,0.9999,0.531193,0.434552,0.121899,0.9998,0.520527,0.432167,-0.156504,0.9999,0.502579,0.481104,0.322953,0.9997,0.471139,0.464322,-0.347776,0.9999,0.581656,0.492703,0.429187,0.3302,0.596943,0.473994,-0.488613,0.9946,0.638458,0.462316,0.327244,0.3677,0.725923,0.446709,-0.335619,0.9679,0.501162,0.630816,0.188676,0.9998,0.455321,0.630487,-0.188491,0.9999,0.572741,0.715543,0.186446,0.8912,0.419189,0.738715,-0.256904,0.9936,0.590606,0.813738,0.300884,0.9457,0.281908,0.831117,-0.180447,0.995
36,0.555314,0.444347,-0.031009,0.9999,0.549006,0.435504,-0.002048,0.9998,0.541574,0.434619,-0.063244,0.9999,0.529995,0.434726,0.153394,0.9998,0.514357,0.43216,-0.11614,0.9999,0.507689,0.484197,0.35235,0.9997,0.464641,0.464269,-0.312358,0.9999,0.571136,0.493828,0.423375,0.3133,0.583499,0.48557,-0.427349,0.9941,0.629614,0.465325,0.289473,0.3603,0.690988,0.451616,-0.252713,0.9657,0.505745,0.632019,0.189529,0.9998,0.453441,0.630743,-0.189372,0.9999,0.575979,0.715623,0.190582,0.8895,0.416234,0.737464,-0.256097,0.9935,0.590395,0.814237,0.34866,0.9447,0.288109,0.831294,-0.189739,0.9948
