frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
1,0.49009090662002563,0.34232497215270996,-0.1472425013780594,0.9999586343765259,0.4945720434188843,0.3251875340938568,-0.16750295460224152,0.9999263286590576,0.5006245374679565,0.32332903146743774,-0.16745072603225708,0.9999366998672485,0.5073102116584778,0.3214320242404938,-0.16753841936588287,0.999945878982544,0.4830414056777954,0.328936904668808,-0.1201203390955925,0.999929666519165,0.48091578483581543,0.3297055959701538,-0.12006057053804398,0.9999003410339355,0.4788516163825989,0.33045604825019836,-0.120201475918293,0.9998959302902222,0.5371114015579224,0.3202221095561981,-0.13656504452228546,0.999948263168335,0.4964990019798279,0.3319307863712311,0.07649362832307816,0.9998636245727539,0.5148340463638306,0.3495112359523773,-0.12679459154605865,0.9999666213989258,0.5020473003387451,0.3541245460510254,-0.06478237360715866,0.9998986721038818,0.6494314670562744,0.3698778450489044,-0.21197490394115448,0.9999878406524658,0.5509209632873535,0.4019029140472412,0.3012140393257141,0.9994357228279114,0.7916948199272156,0.4201836884021759,-0.3466699421405792,0.9990863800048828,0.5782156586647034,0.4734690487384796,0.6052340865135193,0.09534964710474014,0.8249240517616272,0.4817225933074951,-0.5098790526390076,0.9885684251785278,0.5523367524147034,0.49451038241386414,0.6694874167442322,0.23670704662799835,0.8509753942489624,0.5074878931045532,-0.5633718371391296,0.9754329323768616,0.5498533248901367,0.5045867562294006,0.6758388876914978,0.2639271020889282,0.8202692270278931,0.5102283954620361,-0.5722530484199524,0.9766346216201782,0.5413675904273987,0.49755632877349854,0.6326844096183777,0.2665388584136963,0.7948323488235474,0.5022682547569275,-0.5110065937042236,0.9754063487052917,0.503568708896637,0.49278774857521057,0.6528457999229431,0.2663946747779846,0.6455203294754028,0.5829142928123474,-0.2011648714542389,0.9998181462287903,0.6078584790229797,0.5872265696525574,0.20169325172901154,0.9988884329795837,0.4678723216056824,0.7341073751449585,-0.4905697703361511,0.994795024394989,0.6310812830924988,0.7343286275863647,0.32114583253860474,0.4464828372001648,0.4777528643608093,0.9251542687416077,-0.6608462929725647,0.9921890497207642,0.7733739614486694,0.8457391858100891,0.41209885478019714,0.7422979474067688,0.5105234980583191,0.9554078578948975,-0.6730278134346008,0.9897630214691162,0.815291702747345,0.8678028583526611,0.41447293758392334,0.8422418236732483,0.39528799057006836,0.9773664474487305,-0.7962095737457275,0.985968828201294,0.6929493546485901,0.9208887815475464,0.3405075669288635,0.7812684178352356
2,0.48714280128479004,0.3407518267631531,-0.1079869419336319,0.9999161958694458,0.4897299110889435,0.3244395852088928,-0.14961451292037964,0.9998964071273804,0.49497705698013306,0.32211926579475403,-0.14967647194862366,0.9999074935913086,0.5006493330001831,0.31992653012275696,-0.14974848926067352,0.9999169111251831,0.48293834924697876,0.3273102343082428,-0.0806390717625618,0.9998871088027954,0.4827679693698883,0.32756730914115906,-0.0807369127869606,0.9998457431793213,0.4829493761062622,0.3277408480644226,-0.08087213337421417,0.9998551607131958,0.5362702012062073,0.3154584467411041,-0.19254061579704285,0.9998810291290283,0.5112062096595764,0.32533976435661316,0.12397771328687668,0.9997895359992981,0.5094274878501892,0.3476969599723816,-0.10996858030557632,0.9999363422393799,0.5021856427192688,0.351272314786911,-0.017687233164906502,0.9997544884681702,0.6578147411346436,0.3526848256587982,-0.2285759299993515,0.9999903440475464,0.5678741931915283,0.3969308137893677,0.3377605974674225,0.9994872808456421,0.8187679648399353,0.38389840722084045,-0.6104004979133606,0.9984612464904785,0.5496683120727539,0.500992476940155,0.42976248264312744,0.49303483963012695,0.7190123796463013,0.3944595456123352,-0.9366369247436523,0.9905405044555664,0.4526336193084717,0.48399877548217773,0.2137726992368698,0.8202141523361206,0.6989456415176392,0.39999258518218994,-1.024845838546753,0.9783968329429626,0.4206755757331848,0.4841020107269287,0.18182359635829926,0.7894972562789917,0.6648128032684326,0.39161503314971924,-0.9802373647689819,0.9757517576217651,0.4246581196784973,0.47417521476745605,0.13934668898582458,0.7897365093231201,0.6698175072669983,0.39326632022857666,-0.9184610247612,0.9656739830970764,0.43729567527770996,0.4751283526420593,0.18917548656463623,0.7641510963439941,0.6651496887207031,0.5910398960113525,-0.2371448427438736,0.9999716281890869,0.6384336948394775,0.5958072543144226,0.23736099898815155,0.999575674533844,0.4719058871269226,0.7311843633651733,-0.49513575434684753,0.9944378137588501,0.631780743598938,0.7265611290931702,0.5810596346855164,0.4520447850227356,0.47205328941345215,0.9234825372695923,-0.6651304960250854,0.9973905682563782,0.7699631452560425,0.8346143960952759,0.8743946552276611,0.7314801812171936,0.5004294514656067,0.9511881470680237,-0.6809892654418945,0.9956645369529724,0.8134872317314148,0.8592970371246338,0.9029730558395386,0.7969809174537659,0.3581199049949646,0.9851104021072388,-0.8373596668243408,0.9943506121635437,0.7144616842269897,0.8857301473617554,0.8590896725654602,0.779771625995636
3,0.4925335645675659,0.3383869528770447,-0.15093889832496643,0.999919056892395,0.5018099546432495,0.32093900442123413,-0.16796952486038208,0.9999009370803833,0.5102505683898926,0.3184712827205658,-0.1679670214653015,0.9999203681945801,0.5197880268096924,0.3159497380256653,-0.16797268390655518,0.9999256134033203,0.48924756050109863,0.32453489303588867,-0.10884539037942886,0.9999068975448608,0.48749104142189026,0.3248210847377777,-0.10890422761440277,0.9998714923858643,0.48644423484802246,0.3249930441379547,-0.10900261998176575,0.9998766183853149,0.5567065477371216,0.315397173166275,-0.14378327131271362,0.9998691082000732,0.5082446336746216,0.32684195041656494,0.12176641076803207,0.9998557567596436,0.5200919508934021,0.345991849899292,-0.13705597817897797,0.9998959302902222,0.5016366839408875,0.34912192821502686,-0.05959201604127884,0.9996784925460815,0.6508282423019409,0.36173081398010254,-0.2732270658016205,0.9999699592590332,0.5534874796867371,0.3919052481651306,0.36755120754241943,0.9990215301513672,0.721249520778656,0.3413456082344055,-0.8127338886260986,0.9993535876274109,0.515936017036438,0.4586320221424103,0.7032414674758911,0.4153386354446411,0.5694250464439392,0.32989102602005005,-1.1604604721069336,0.9938758015632629,0.4413161277770996,0.4543858766555786,0.8433214426040649,0.7147387862205505,0.5406532287597656,0.32791560888290405,-1.2464592456817627,0.9817677140235901,0.41651076078414917,0.4544869363307953,0.8823435306549072,0.664380669593811,0.5288341641426086,0.32902586460113525,-1.1972429752349854,0.9808823466300964,0.4214613437652588,0.44916534423828125,0.8571669459342957,0.6644348502159119,0.5363583564758301,0.33066484332084656,-1.1450939178466797,0.9739047884941101,0.4284876585006714,0.44774144887924194,0.8371457457542419,0.6359928846359253,0.6836479306221008,0.5906783938407898,-0.24033001065254211,0.9999879598617554,0.6425682902336121,0.5966483354568481,0.24011275172233582,0.9998601675033569,0.48920559883117676,0.7292129397392273,-0.5015968084335327,0.995080828666687,0.6335844993591309,0.7308484315872192,0.47558146715164185,0.5685442686080933,0.477103590965271,0.9167221784591675,-0.6514030694961548,0.9985774755477905,0.7773282527923584,0.8310827016830444,0.7103731036186218,0.8596495985984802,0.516383171081543,0.9460535645484924,-0.6636002659797668,0.996738612651825,0.8261503577232361,0.8560677766799927,0.7272140979766846,0.8508076071739197,0.363422155380249,0.9734789133071899,-0.811393678188324,0.9965928196907043,0.7712196111679077,0.8930257558822632,0.6482306718826294,0.865222692489624
4,0.4857192933559418,0.34209251403808594,0.09468208253383636,0.9995326995849609,0.4894590675830841,0.3268249034881592,0.02595708519220352,0.9994852542877197,0.4908100366592407,0.32597261667251587,0.025908635929226875,0.9995146989822388,0.49127015471458435,0.32512199878692627,0.026011068373918533,0.9995736479759216,0.49404823780059814,0.3261949419975281,0.1064462661743164,0.999552309513092,0.4982753098011017,0.3252738416194916,0.10652807354927063,0.9993473887443542,0.502082884311676,0.3243936598300934,0.10635709762573242,0.9995643496513367,0.5146119594573975,0.3190891742706299,-0.13327503204345703,0.9993287324905396,0.5301663279533386,0.3201579451560974,0.22976084053516388,0.9995040893554688,0.49657347798347473,0.3493431508541107,0.051212769001722336,0.9984810948371887,0.5032992362976074,0.34923917055130005,0.15657441318035126,0.9977455735206604,0.5513778328895569,0.3548585772514343,-0.3016810417175293,0.999881386756897,0.6506327986717224,0.38061004877090454,0.42763200402259827,0.9990164041519165,0.35673150420188904,0.34184032678604126,-0.31618741154670715,0.9439412951469421,0.6645460724830627,0.4767915606498718,0.5663313269615173,0.26276811957359314,0.40690815448760986,0.33863604068756104,0.09809411317110062,0.5367690324783325,0.6444240808486938,0.554993212223053,0.5361770987510681,0.1527826189994812,0.4149003326892853,0.33319514989852905,0.0986168384552002,0.4187251031398773,0.6415635943412781,0.5767964720726013,0.5530617833137512,0.1499437689781189,0.43837448954582214,0.3403494358062744,0.09112747013568878,0.415688693523407,0.6362904906272888,0.5768371820449829,0.5105224847793579,0.15849462151527405,0.44446659088134766,0.34546706080436707,0.10323281586170197,0.433061808347702,0.6369835138320923,0.5710053443908691,0.5184317231178284,0.16652251780033112,0.6506713628768921,0.5995466113090515,-0.26545825600624084,0.9997602105140686,0.6866235136985779,0.5970908999443054,0.2646489143371582,0.999321460723877,0.496681809425354,0.7331326603889465,-0.3072819709777832,0.9749166369438171,0.6273443698883057,0.7308902740478516,0.4049379527568817,0.7041477560997009,0.4747167229652405,0.9170557260513306,-0.32201963663101196,0.9920161962509155,0.7916761040687561,0.836525559425354,0.5575689077377319,0.8354277610778809,0.5128195881843567,0.9491285085678101,-0.32599321007728577,0.9819729328155518,0.8440278172492981,0.8590236902236938,0.5737187266349792,0.8596569299697876,0.3336544632911682,0.9738819599151611,-0.4420241117477417,0.9815871119499207,0.7804874777793884,0.890624463558197,0.5680515170097351,0.8206456899642944
5,0.5061892867088318,0.33654481172561646,-0.31208622455596924,0.9999756813049316,0.5148676037788391,0.32196927070617676,-0.31661146879196167,0.9999736547470093,0.5194807648658752,0.3208562731742859,-0.3165844678878784,0.9999746084213257,0.5242447257041931,0.3199167847633362,-0.31659066677093506,0.9999780654907227,0.506556510925293,0.32450729608535767,-0.26514241099357605,0.9999806880950928,0.5052896738052368,0.3251473307609558,-0.2652375400066376,0.9999613761901855,0.5034225583076477,0.3259391188621521,-0.2654459774494171,0.999966025352478,0.5475242733955383,0.3213077485561371,-0.22247439622879028,0.999953031539917,0.5201781392097473,0.3275471329689026,0.007643552031368017,0.9999538660049438,0.5197443962097168,0.34511202573776245,-0.26826170086860657,0.9999455213546753,0.5094844102859497,0.3482750654220581,-0.20186494290828705,0.9998960494995117,0.6137229800224304,0.3685099482536316,-0.3911566138267517,0.9998657703399658,0.54376620054245,0.3868088126182556,0.34174516797065735,0.998777449131012,0.4446339011192322,0.35388070344924927,-0.7024873495101929,0.9957417249679565,0.5007755756378174,0.40335947275161743,0.6482601761817932,0.40573784708976746,0.31937918066978455,0.33873671293258667,-0.665158212184906,0.9387227892875671,0.49732160568237305,0.3673057556152344,0.8655019402503967,0.2623124420642853,0.2803756594657898,0.3392065763473511,-0.7287428975105286,0.8892070651054382,0.5119767189025879,0.3795648217201233,0.9003943800926208,0.22645381093025208,0.27916085720062256,0.3382989466190338,-0.7158730626106262,0.8923345804214478,0.519375741481781,0.3764444887638092,0.8966699242591858,0.23076899349689484,0.2922169268131256,0.340674489736557,-0.6584365963935852,0.8697669506072998,0.5169390439987183,0.3805798888206482,0.8680523037910461,0.2237057089805603,0.6856250762939453,0.6008374094963074,-0.2832089066505432,0.9999415874481201,0.6611378192901611,0.6027724146842957,0.2832753658294678,0.9997005462646484,0.48487305641174316,0.7248935699462891,-0.5367764830589294,0.9922152161598206,0.660064697265625,0.7325125932693481,0.6582507491111755,0.5869539380073547,0.4894797205924988,0.9089465141296387,-0.6653271913528442,0.9981499910354614,0.8011411428451538,0.8453614115715027,1.0901052951812744,0.8912355899810791,0.5333783626556396,0.9442129135131836,-0.6792669892311096,0.9964770674705505,0.8535642623901367,0.8690055012702942,1.1258769035339355,0.9154326319694519,0.3601854741573334,0.9651406407356262,-0.8629611730575562,0.9968606233596802,0.7423502206802368,0.8867949843406677,1.0547817945480347,0.9024308323860168
6,0.5080492496490479,0.340920627117157,-0.1549462527036667,0.9999933242797852,0.5204320549964905,0.3246346414089203,-0.16915804147720337,0.9999939203262329,0.5272855758666992,0.32268235087394714,-0.16915243864059448,0.9999946355819702,0.5350419282913208,0.32082629203796387,-0.16903914511203766,0.9999951124191284,0.508313000202179,0.3290692865848541,-0.1045813038945198,0.9999936819076538,0.5066625475883484,0.3300795555114746,-0.10463680326938629,0.9999898672103882,0.5048956871032715,0.33134907484054565,-0.10459484159946442,0.9999910593032837,0.570052981376648,0.3244292736053467,-0.12420687079429626,0.9999958276748657,0.5277665853500366,0.3360437750816345,0.1632484495639801,0.9999804496765137,0.5311326384544373,0.3487987220287323,-0.13231298327445984,0.9999868869781494,0.5151059031486511,0.3530409336090088,-0.049617256969213486,0.9999628067016602,0.6497561931610107,0.3723537027835846,-0.3327786326408386,0.9999382495880127,0.5401235818862915,0.408300518989563,0.40109899640083313,0.9992850422859192,0.4456454813480377,0.3891158699989319,-0.5458676218986511,0.9992228746414185,0.38975411653518677,0.4024674892425537,0.050700388848781586,0.6848532557487488,0.3023581802845001,0.37830573320388794,-0.21877440810203552,0.9813412427902222,0.39974236488342285,0.381769061088562,-0.5089846253395081,0.5634952187538147,0.2730899155139923,0.3781003952026367,-0.2465454339981079,0.9455443024635315,0.3945741057395935,0.3808130621910095,-0.5848833322525024,0.45711764693260193,0.275203138589859,0.3745725750923157,-0.22451995313167572,0.9411308765411377,0.4281651973724365,0.3757680058479309,-0.5544012784957886,0.44444313645362854,0.28507283329963684,0.37750768661499023,-0.198015958070755,0.9266626238822937,0.42524904012680054,0.38092970848083496,-0.5186219215393066,0.46140342950820923,0.6971678137779236,0.6015295386314392,-0.2461586892604828,0.9999297857284546,0.6469491720199585,0.6083899140357971,0.24567756056785583,0.9998741149902344,0.4997573494911194,0.7318400740623474,-0.40571966767311096,0.9903319478034973,0.6409804224967957,0.7461768388748169,0.2866072356700897,0.8620415329933167,0.5086561441421509,0.9137833118438721,-0.47267773747444153,0.9974251985549927,0.8053334951400757,0.8540929555892944,0.38502267003059387,0.9459484219551086,0.5470312833786011,0.9513405561447144,-0.4847218990325928,0.9913511276245117,0.8447738289833069,0.8801571130752563,0.38968464732170105,0.9287992119789124,0.38717660307884216,0.9677163362503052,-0.6793733835220337,0.9956258535385132,0.7490201592445374,0.9283156394958496,0.27103155851364136,0.9386223554611206
7,0.5315572619438171,0.33814769983291626,-0.2823840379714966,0.9999723434448242,0.5453866720199585,0.32651352882385254,-0.2544996738433838,0.9999558925628662,0.5535551309585571,0.3259027898311615,-0.25436723232269287,0.9999532699584961,0.561887264251709,0.3255072236061096,-0.2541234791278839,0.9999508857727051,0.525801956653595,0.32973942160606384,-0.22525082528591156,0.9999690055847168,0.520654559135437,0.3311935067176819,-0.22546124458312988,0.9999551773071289,0.5152249336242676,0.3327901363372803,-0.22560203075408936,0.9999651908874512,0.581032395362854,0.3334225118160248,-0.08211039006710052,0.99993896484375,0.5179480910301208,0.3427686095237732,0.047167517244815826,0.9999444484710693,0.5542719960212708,0.35015666484832764,-0.21971164643764496,0.9998544454574585,0.5257092714309692,0.35390934348106384,-0.18357278406620026,0.9998931884765625,0.6713495850563049,0.391360878944397,-0.2291901558637619,0.9995056390762329,0.5034199357032776,0.41800346970558167,0.2128855288028717,0.9997549653053284,0.511254608631134,0.40249186754226685,-0.5097811222076416,0.9965804219245911,0.3008710741996765,0.4094240069389343,-0.20710958540439606,0.978689968585968,0.4183342158794403,0.3929479718208313,-0.42308124899864197,0.9662197828292847,0.42815959453582764,0.40026766061782837,-0.6409997344017029,0.8757215142250061,0.39141684770584106,0.3849563002586365,-0.4702702760696411,0.9214574098587036,0.46323877573013306,0.3961232304573059,-0.7269270420074463,0.6999427080154419,0.3991944193840027,0.38757801055908203,-0.4545607566833496,0.914164662361145,0.48187610507011414,0.3908489942550659,-0.6512972116470337,0.6721968650817871,0.41063642501831055,0.393326073884964,-0.4146791398525238,0.8952392339706421,0.4794269800186157,0.39178788661956787,-0.6282047033309937,0.6814904808998108,0.7086998224258423,0.6091017127037048,-0.1875804215669632,0.9997803568840027,0.6129818558692932,0.617467999458313,0.1869792342185974,0.9999175071716309,0.543276309967041,0.724490225315094,-0.3268912732601166,0.9785841107368469,0.5143243074417114,0.7421345710754395,0.007970727048814297,0.8659682273864746,0.67729252576828,0.8584380149841309,-0.23488956689834595,0.9825559854507446,0.5178664922714233,0.9180597066879272,0.009235545061528683,0.9646149277687073,0.7646527290344238,0.865385890007019,-0.23019982874393463,0.9441700577735901,0.5585991740226746,0.9555195569992065,-0.0017243976471945643,0.9230785965919495,0.6258624792098999,0.9177122712135315,-0.3754924535751343,0.9825121164321899,0.41670912504196167,0.9640954732894897,-0.19200922548770905,0.957290768623352
8,0.5220170021057129,0.35892635583877563,-0.14858047664165497,0.9999431371688843,0.5339701771736145,0.34347137808799744,-0.17643222212791443,0.9999293088912964,0.5408229827880859,0.3433683514595032,-0.17643383145332336,0.9999409914016724,0.5489401817321777,0.34350475668907166,-0.176373690366745,0.9999328851699829,0.5196694135665894,0.34467196464538574,-0.11388491839170456,0.9999346733093262,0.5168843269348145,0.3452869653701782,-0.11398554593324661,0.9999184608459473,0.5131183862686157,0.3461761474609375,-0.1139821857213974,0.999920129776001,0.5735864639282227,0.34879976511001587,-0.1871667206287384,0.9999547004699707,0.5254618525505066,0.35067468881607056,0.09475412964820862,0.9998663663864136,0.5415043830871582,0.3691321313381195,-0.14261603355407715,0.9998948574066162,0.5258272886276245,0.37034669518470764,-0.06158435344696045,0.9998151659965515,0.6587334275245667,0.3998408019542694,-0.36954382061958313,0.9998832941055298,0.5539095401763916,0.4240083694458008,0.3254840075969696,0.9995720982551575,0.48710277676582336,0.462666392326355,-0.5004929304122925,0.998816967010498,0.4750691056251526,0.4562274217605591,0.009486604481935501,0.8736386895179749,0.33686673641204834,0.48428261280059814,-0.26190856099128723,0.9590127468109131,0.5708224773406982,0.38819289207458496,-0.505672037601471,0.8173760175704956,0.30559390783309937,0.49017995595932007,-0.30076706409454346,0.906592607498169,0.6041596531867981,0.38236767053604126,-0.5710423588752747,0.7224734425544739,0.29557669162750244,0.4902735948562622,-0.2757152318954468,0.9001896381378174,0.6229742765426636,0.3702675402164459,-0.524598240852356,0.6968867182731628,0.314052015542984,0.4894375801086426,-0.2374388426542282,0.8610762357711792,0.614872395992279,0.3767702579498291,-0.5012699961662292,0.6657018661499023,0.6801237463951111,0.6201999187469482,-0.2527368366718292,0.9998724460601807,0.6248381733894348,0.6258547306060791,0.25235801935195923,0.9998831748962402,0.4898805320262909,0.7372102737426758,-0.35166430473327637,0.9894052147865295,0.6535089015960693,0.7506083250045776,0.4284384548664093,0.7948626279830933,0.48308613896369934,0.9201544523239136,-0.28916171193122864,0.9963027238845825,0.7913157343864441,0.8567733764648438,0.5949149131774902,0.9375698566436768,0.5161700248718262,0.9399572014808655,-0.2844568192958832,0.9921231865882874,0.8389493823051453,0.911283016204834,0.6076852083206177,0.9419779181480408,0.37467074394226074,0.9611862897872925,-0.4144517481327057,0.9943497776985168,0.7089300155639648,0.9437813758850098,0.5253866314888,0.9376903772354126
9,0.5182089805603027,0.3558259606361389,-0.26523128151893616,0.9999548196792603,0.5314478278160095,0.3392018675804138,-0.2858942449092865,0.9999439716339111,0.5398513674736023,0.3386102616786957,-0.2859179973602295,0.9999542236328125,0.5485566854476929,0.3382502496242523,-0.28598853945732117,0.9999433755874634,0.5114893317222595,0.3414113521575928,-0.22481901943683624,0.9999539852142334,0.5065708756446838,0.34214916825294495,-0.22486889362335205,0.9999386072158813,0.5017217397689819,0.3430444002151489,-0.22491568326950073,0.9999356269836426,0.5717052221298218,0.3432031273841858,-0.24490687251091003,0.9999473094940186,0.5171439051628113,0.3469749689102173,0.0288283322006464,0.9998892545700073,0.5402449369430542,0.3673734664916992,-0.2375953197479248,0.9998639822006226,0.5191518068313599,0.36992400884628296,-0.1587868481874466,0.9997789263725281,0.6271309852600098,0.40049049258232117,-0.3899438679218292,0.9998183846473694,0.5612404942512512,0.41853243112564087,0.3544623553752899,0.999078631401062,0.5003969669342041,0.49780163168907166,-0.44784843921661377,0.987065315246582,0.4966714382171631,0.4618213176727295,0.31501439213752747,0.5188848376274109,0.3661387860774994,0.5175157189369202,-0.2177749127149582,0.8948591351509094,0.5482202768325806,0.3970963954925537,0.10682821273803711,0.5236664414405823,0.3447951078414917,0.5283349752426147,-0.2456761747598648,0.8414540886878967,0.5601221919059753,0.38274508714675903,0.08928702771663666,0.46392497420310974,0.34136074781417847,0.5168046355247498,-0.24177785217761993,0.8354044556617737,0.5646345615386963,0.37557676434516907,0.1121700182557106,0.4375675618648529,0.347311407327652,0.5167707800865173,-0.20103934407234192,0.7840685248374939,0.5651757121086121,0.38294386863708496,0.11100190877914429,0.39640310406684875,0.6536098718643188,0.6160391569137573,-0.2622237801551819,0.999762237071991,0.6446847915649414,0.6162658929824829,0.2622106671333313,0.9995682835578918,0.4511406421661377,0.7393548488616943,-0.43644437193870544,0.9947835803031921,0.6452832818031311,0.7469548583030701,0.49676695466041565,0.7329182028770447,0.4810795485973358,0.9218844175338745,-0.45801055431365967,0.9969850182533264,0.789609432220459,0.8614376187324524,0.725641667842865,0.8677244186401367,0.5184245109558105,0.9499603509902954,-0.4597044587135315,0.9938046932220459,0.8234148621559143,0.883009672164917,0.7439412474632263,0.8805009126663208,0.3598569333553314,0.9700409173965454,-0.5856171250343323,0.9942933320999146,0.7100785970687866,0.8963267803192139,0.6886888146400452,0.8572953343391418
10,0.5170739889144897,0.35036471486091614,-0.24408237636089325,0.9999960660934448,0.5272397398948669,0.33372393250465393,-0.26595431566238403,0.9999954700469971,0.5358605980873108,0.3317376971244812,-0.26591646671295166,0.999995231628418,0.5447198748588562,0.3296668231487274,-0.26589417457580566,0.999994158744812,0.5075989961624146,0.3376268744468689,-0.20357152819633484,0.9999967813491821,0.5020830631256104,0.3385847508907318,-0.20357656478881836,0.9999955892562866,0.4964613616466522,0.3396866023540497,-0.20356930792331696,0.9999958276748657,0.570374071598053,0.33219075202941895,-0.2259422242641449,0.9999926090240479,0.5093251466751099,0.34363481402397156,0.05087599158287048,0.9999922513961792,0.5388645529747009,0.3619772791862488,-0.2179260551929474,0.9999814033508301,0.5183395147323608,0.3658483922481537,-0.1373155564069748,0.9999723434448242,0.6124101877212524,0.38852447271347046,-0.36526209115982056,0.9999690055847168,0.5938570499420166,0.4113261103630066,0.40117087960243225,0.9998655319213867,0.5124720335006714,0.48215338587760925,-0.4463866949081421,0.9808065295219421,0.5065280199050903,0.490109384059906,0.44842493534088135,0.3491026759147644,0.3962055742740631,0.5303635597229004,-0.28146040439605713,0.9507747888565063,0.4353604316711426,0.4218185544013977,0.28790387511253357,0.7704576253890991,0.37189981341362,0.5435797572135925,-0.2961049973964691,0.9196988344192505,0.41744545102119446,0.40970367193222046,0.28146302700042725,0.742544412612915,0.36583566665649414,0.5404833555221558,-0.30159854888916016,0.9154183268547058,0.42387932538986206,0.39953529834747314,0.2896418571472168,0.7321599125862122,0.38033515214920044,0.53596031665802,-0.2691749334335327,0.8936517238616943,0.4382924437522888,0.40723976492881775,0.28516724705696106,0.7007514238357544,0.6153676509857178,0.6199506521224976,-0.2453971803188324,0.9999257326126099,0.6544182896614075,0.6225881576538086,0.24489296972751617,0.9997859597206116,0.4195806682109833,0.7390522956848145,-0.329419881105423,0.9949539303779602,0.6577755808830261,0.7494480013847351,0.5150665640830994,0.7409594058990479,0.45823758840560913,0.9241201877593994,-0.3677840232849121,0.9968922734260559,0.7790592312812805,0.8546971082687378,0.6888794302940369,0.9085146188735962,0.5022499561309814,0.9519461393356323,-0.36883673071861267,0.9950429201126099,0.8230030536651611,0.8776522278785706,0.7043735384941101,0.9252600073814392,0.34710052609443665,0.974994421005249,-0.4191720187664032,0.9943185448646545,0.7287859916687012,0.8904255628585815,0.7300799489021301,0.9077513217926025
