frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
11,0.630528,0.289662,-0.192694,0.9999,0.659331,0.272178,-0.187516,0.9998,0.60945,0.27457,-0.138773,0.9998,0.702507,0.275705,-0.023116,0.9997,0.602754,0.281322,0.197372,0.9996,0.833772,0.346502,-0.048439,0.9997,0.565766,0.362665,0.401954,0.9997,0.783626,0.430159,-0.440772,0.9502,0.482665,0.452026,0.08981,0.7385,0.654354,0.338814,-0.721633,0.9502,0.419909,0.36446,-0.546089,0.9149,0.79031,0.591767,-0.155357,0.9994,0.615821,0.589428,0.15496,0.9992,0.838537,0.769067,-0.039607,0.9816,0.497054,0.753014,0.17379,0.9729,0.938509,0.921786,0.146658,0.9837,0.406517,0.896922,0.54406,0.9669
12,0.641538,0.290093,-0.18592,0.9999,0.668548,0.272604,-0.181077,0.9998,0.619638,0.275281,-0.133362,0.9998,0.712713,0.276232,-0.022759,0.9997,0.611492,0.28236,0.197781,0.9996,0.846571,0.348583,-0.043632,0.9998,0.578821,0.362681,0.40072,0.9997,0.784358,0.431054,-0.403864,0.9502,0.488542,0.452025,0.098972,0.7349,0.659719,0.339958,-0.658367,0.9501,0.423841,0.364633,-0.505106,0.913,0.792514,0.59259,-0.148449,0.9994,0.617715,0.589255,0.148062,0.9992,0.840956,0.770038,-0.028637,0.9812,0.490549,0.752531,0.172261,0.9727,0.937474,0.920525,0.174494,0.9836,0.406073,0.896872,0.540436,0.9671
13,0.645064,0.293166,-0.171873,0.9999,0.671481,0.274548,-0.165536,0.9998,0.620599,0.278451,-0.117663,0.9998,0.713383,0.277127,-0.012256,0.9997,0.6142,0.283926,0.211455,0.9996,0.854412,0.349881,-0.045209,0.9998,0.584946,0.362822,0.399386,0.9997,0.795573,0.431592,-0.464262,0.951,0.48804,0.451782,0.058924,0.7438,0.667822,0.340275,-0.784245,0.9504,0.424905,0.36431,-0.60114,0.9161,0.798716,0.59461,-0.151117,0.9994,0.620802,0.58997,0.150719,0.9992,0.842618,0.772298,-0.045273,0.9811,0.488213,0.750746,0.165281,0.9717,0.93889,0.927682,0.119394,0.9836,0.408674,0.894623,0.529213,0.9662
14,0.64698,0.293131,-0.164006,0.9999,0.674737,0.274487,-0.153988,0.9998,0.620286,0.278366,-0.107742,0.9998,0.716651,0.277134,0.016951,0.9997,0.611891,0.283845,0.231038,0.9996,0.853092,0.349785,-0.024202,0.9998,0.579562,0.362043,0.409501,0.9997,0.802771,0.431454,-0.478084,0.9516,0.48335,0.447601,0.048449,0.7536,0.679706,0.34059,-0.865041,0.9511,0.422194,0.362843,-0.648978,0.9197,0.802633,0.594516,-0.151174,0.9995,0.623173,0.589155,0.150759,0.9993,0.841692,0.771708,-0.047294,0.9809,0.485922,0.746407,0.154439,0.9704,0.942836,0.92595,0.119029,0.9835,0.41625,0.891954,0.523843,0.9653
15,0.647301,0.290089,-0.167369,0.9999,0.67574,0.272347,-0.158896,0.9998,0.622472,0.276044,-0.112332,0.9998,0.717098,0.276283,0.021221,0.9997,0.613668,0.282814,0.229098,0.9996,0.853577,0.349781,-0.019324,0.9998,0.57581,0.361708,0.403151,0.9997,0.805524,0.429994,-0.526195,0.9519,0.470488,0.44103,-0.024456,0.7667,0.684867,0.340001,-0.967024,0.9519,0.398749,0.356412,-0.759869,0.924,0.801831,0.59547,-0.149118,0.9995,0.622508,0.589596,0.148661,0.9993,0.842581,0.771803,-0.044264,0.9805,0.483531,0.746321,0.153048,0.9695,0.942135,0.927459,0.134447,0.9832,0.415665,0.890481,0.527685,0.9637
16,0.643806,0.289946,-0.192801,0.9999,0.671944,0.272169,-0.171968,0.9998,0.619539,0.276037,-0.125697,0.9998,0.714488,0.276256,0.015445,0.9997,0.610447,0.282855,0.227067,0.9997,0.84997,0.349686,-0.035185,0.9998,0.574887,0.361708,0.399097,0.9997,0.808139,0.426902,-0.660209,0.9545,0.435517,0.428391,-0.074549,0.7828,0.690184,0.335448,-1.169228,0.9544,0.358423,0.348018,-0.852133,0.9293,0.799547,0.595336,-0.150795,0.9995,0.620559,0.589616,0.150342,0.9993,0.841772,0.771726,-0.075118,0.9813,0.482251,0.746036,0.131809,0.9702,0.943089,0.926941,0.116178,0.9837,0.415398,0.889427,0.518756,0.9645
17,0.6416,0.289001,-0.214899,0.9999,0.669737,0.270968,-0.185555,0.9999,0.617503,0.275646,-0.140232,0.9998,0.712507,0.275893,0.015575,0.9997,0.608914,0.282737,0.228125,0.9997,0.84762,0.348085,-0.036873,0.9998,0.571281,0.36147,0.395241,0.9997,0.820531,0.424033,-0.715206,0.957,0.410955,0.42155,-0.093675,0.7987,0.702263,0.332389,-1.306422,0.957,0.308869,0.346077,-0.864338,0.9345,0.797918,0.595242,-0.149499,0.9995,0.619743,0.589617,0.149068,0.9993,0.841228,0.771567,-0.10488,0.9814,0.474893,0.746148,0.102721,0.9705,0.936939,0.926311,0.118353,0.9834,0.414134,0.889041,0.479694,0.9643
18,0.640054,0.288353,-0.224911,0.9999,0.668192,0.270045,-0.195532,0.9999,0.615999,0.274835,-0.149763,0.9998,0.711041,0.275611,0.01303,0.9997,0.607569,0.282254,0.226929,0.9997,0.841208,0.346396,-0.037387,0.9998,0.559199,0.360937,0.400077,0.9997,0.826218,0.422488,-0.664514,0.9595,0.394668,0.411583,-0.027244,0.8115,0.707505,0.332334,-1.215752,0.9595,0.257318,0.342261,-0.78192,0.9384,0.796976,0.594703,-0.144833,0.9995,0.618823,0.589575,0.144373,0.9993,0.840882,0.771518,-0.099386,0.981,0.470292,0.746632,0.100798,0.9702,0.936859,0.926131,0.119179,0.983,0.412195,0.889059,0.465195,0.9637
19,0.639167,0.287401,-0.271929,0.9999,0.667199,0.269587,-0.232255,0.9999,0.615,0.273484,-0.195177,0.9998,0.710393,0.275626,0.011762,0.9997,0.607454,0.281867,0.198569,0.9997,0.8304,0.34629,-0.029464,0.9997,0.544943,0.360631,0.374147,0.9997,0.82904,0.420127,-0.641152,0.9614,0.355315,0.393275,-0.03968,0.8251,0.715315,0.332386,-1.23254,0.9612,0.194151,0.336091,-0.77339,0.9418,0.795216,0.593449,-0.118986,0.9995,0.613082,0.589107,0.118585,0.9993,0.840992,0.77114,-0.057011,0.9803,0.471554,0.746114,0.085301,0.9694,0.936576,0.925505,0.183779,0.9823,0.41077,0.888997,0.457262,0.9628
20,0.638605,0.28729,-0.353241,0.9999,0.666903,0.269491,-0.316841,0.9998,0.614084,0.272866,-0.280212,0.9998,0.706995,0.275575,-0.060298,0.9997,0.604331,0.280757,0.108538,0.9996,0.821247,0.346295,-0.067498,0.9997,0.530876,0.358416,0.327917,0.9996,0.829189,0.419864,-0.628904,0.9626,0.31992,0.37621,0.045149,0.8355,0.722179,0.33343,-1.200642,0.9618,0.142662,0.331814,-0.571285,0.9418,0.789988,0.590953,-0.106704,0.9995,0.607803,0.587429,0.106381,0.9993,0.840911,0.767792,-0.046305,0.9792,0.472656,0.745078,0.052216,0.9687,0.936373,0.923775,0.181929,0.9818,0.410609,0.888303,0.428825,0.9623
21,0.633227,0.287998,-0.33157,0.9999,0.661823,0.270416,-0.298815,0.9998,0.607606,0.273406,-0.263838,0.9997,0.70044,0.275946,-0.056046,0.9997,0.595915,0.28079,0.101584,0.9996,0.811149,0.346296,-0.070188,0.9996,0.520761,0.354626,0.313796,0.9995,0.828973,0.419546,-0.621323,0.9638,0.305514,0.364655,0.081391,0.8472,0.72065,0.333782,-1.18197,0.9627,0.108562,0.327501,-0.471749,0.9437,0.78803,0.587577,-0.10332,0.9995,0.604932,0.586028,0.103091,0.9992,0.840655,0.764711,-0.083753,0.9793,0.468108,0.742741,-0.020946,0.9693,0.935478,0.91915,0.09109,0.982,0.411941,0.886599,0.329721,0.9632
22,0.633108,0.288011,-0.366163,0.9999,0.661401,0.270415,-0.332165,0.9998,0.603629,0.273417,-0.303551,0.9996,0.694716,0.275941,-0.079969,0.9996,0.589084,0.280761,0.049145,0.9994,0.805298,0.346837,-0.072344,0.9995,0.509362,0.353185,0.265156,0.9993,0.82712,0.418844,-0.607689,0.9627,0.271144,0.352193,0.107833,0.8575,0.726595,0.33332,-1.163169,0.9609,0.063046,0.322826,-0.342676,0.9433,0.786442,0.586807,-0.086648,0.9994,0.603903,0.585862,0.086526,0.9991,0.840811,0.763717,-0.051058,0.9773,0.469057,0.740914,-0.012472,0.9673,0.93356,0.914138,0.102431,0.9808,0.41179,0.885725,0.319727,0.9604
23,0.632967,0.288354,-0.425888,0.9999,0.661337,0.27067,-0.396991,0.9998,0.602898,0.273794,-0.364399,0.9995,0.691371,0.276068,-0.151149,0.9995,0.586164,0.28086,-0.003659,0.9993,0.803869,0.346961,-0.156308,0.9994,0.505309,0.350343,0.236961,0.9992,0.825818,0.417942,-0.700477,0.9645,0.271395,0.346507,0.090917,0.8668,0.722852,0.333343,-1.28129,0.9622,0.06368,0.321046,-0.374948,0.9434,0.783463,0.586594,-0.092886,0.9993,0.601001,0.585829,0.092546,0.9991,0.837784,0.763055,-0.077734,0.9762,0.467189,0.741113,-0.018035,0.9659,0.931623,0.913806,0.07878,0.9799,0.411,0.887549,0.324769,0.959
24,0.634021,0.288767,-0.431656,0.9998,0.661385,0.270999,-0.399665,0.9997,0.603163,0.274254,-0.372223,0.9994,0.689849,0.276234,-0.139507,0.9994,0.586129,0.280906,-0.013917,0.9991,0.801155,0.347299,-0.130541,0.9992,0.501368,0.347333,0.217648,0.999,0.825017,0.416312,-0.692232,0.9615,0.273159,0.345096,0.086751,0.873,0.72458,0.332862,-1.360425,0.9581,0.066735,0.320185,-0.349115,0.9403,0.781806,0.586722,-0.085967,0.9993,0.599205,0.5861,0.085764,0.999,0.837736,0.764597,-0.056094,0.9751,0.467038,0.741294,-0.015841,0.9649,0.930629,0.914544,0.1205,0.9792,0.410946,0.887542,0.356901,0.9572
25,0.636287,0.287672,-0.399618,0.9998,0.661876,0.270323,-0.366645,0.9997,0.604932,0.273031,-0.338479,0.9993,0.689002,0.276036,-0.116719,0.9993,0.586191,0.28013,0.014708,0.999,0.799248,0.347973,-0.123541,0.9991,0.501722,0.346495,0.23032,0.9989,0.82428,0.415548,-0.672984,0.9603,0.268343,0.342796,0.131247,0.8797,0.725715,0.330846,-1.308047,0.9555,0.059489,0.318328,-0.215273,0.9389,0.78005,0.586215,-0.087437,0.9992,0.597429,0.586117,0.087217,0.9989,0.833819,0.7645,-0.025765,0.9738,0.467338,0.74064,-0.000736,0.9634,0.928003,0.911684,0.173294,0.978,0.410466,0.886562,0.366051,0.9548
26,0.636102,0.287807,-0.425444,0.9998,0.661766,0.270308,-0.392648,0.9996,0.604571,0.273268,-0.366518,0.9993,0.688639,0.275834,-0.132098,0.9992,0.586071,0.280131,-0.009991,0.999,0.800374,0.347972,-0.119464,0.999,0.503493,0.345548,0.206365,0.9987,0.823889,0.413588,-0.689238,0.9612,0.269586,0.34102,0.111721,0.8853,0.724908,0.330397,-1.350987,0.9564,0.061961,0.319075,-0.275732,0.9366,0.77866,0.586253,-0.074948,0.9992,0.59635,0.586208,0.075044,0.9988,0.833354,0.764223,-0.003487,0.9708,0.468621,0.739864,0.002537,0.9601,0.927126,0.911834,0.182391,0.9758,0.409339,0.885572,0.358411,0.951
27,0.636017,0.287873,-0.412574,0.9998,0.661545,0.270338,-0.381498,0.9996,0.603707,0.273442,-0.352672,0.9992,0.688442,0.275831,-0.131634,0.9991,0.585884,0.280183,0.00205,0.9989,0.802302,0.348646,-0.114111,0.999,0.50474,0.345047,0.216911,0.9987,0.823559,0.41377,-0.686674,0.9601,0.267957,0.34346,0.126477,0.8903,0.725257,0.329522,-1.32509,0.9543,0.049174,0.31935,-0.255451,0.9352,0.778587,0.587824,-0.072252,0.9992,0.596321,0.586519,0.07214,0.9988,0.833261,0.764725,0.004174,0.9699,0.468664,0.741042,0.007878,0.9595,0.928868,0.916014,0.189811,0.9756,0.408807,0.886625,0.366703,0.9504
28,0.634677,0.288415,-0.407064,0.9998,0.661427,0.270509,-0.378933,0.9996,0.602353,0.273917,-0.348747,0.9992,0.688618,0.275868,-0.139345,0.9991,0.585343,0.280411,0.000501,0.9988,0.802548,0.348631,-0.113327,0.9989,0.505521,0.344569,0.214847,0.9986,0.823801,0.414219,-0.630488,0.9581,0.271392,0.34284,0.127839,0.8938,0.730588,0.329549,-1.188625,0.9515,0.048375,0.320009,-0.260203,0.933,0.777323,0.58768,-0.075887,0.9991,0.593481,0.58626,0.075767,0.9987,0.831061,0.764727,0.003484,0.9683,0.470757,0.741001,0.012092,0.9589,0.923202,0.912968,0.217236,0.9748,0.408828,0.886212,0.367165,0.9503
29,0.637726,0.288499,-0.360124,0.9998,0.663691,0.270505,-0.326909,0.9996,0.604446,0.273979,-0.302817,0.9992,0.689578,0.275815,-0.080145,0.9991,0.587288,0.280404,0.030503,0.9988,0.804124,0.348712,-0.05632,0.9989,0.50581,0.344706,0.222133,0.9986,0.824694,0.414364,-0.578053,0.9573,0.273867,0.342915,0.121358,0.899,0.734677,0.329636,-1.164693,0.9509,0.056363,0.320464,-0.304115,0.9338,0.77676,0.587932,-0.070217,0.9991,0.592357,0.586185,0.070064,0.9987,0.830679,0.764786,-0.000742,0.9684,0.4708,0.741336,0.000704,0.9594,0.924551,0.913652,0.208,0.9752,0.408775,0.885795,0.354415,0.9509
30,0.639665,0.28919,-0.366351,0.9998,0.666199,0.270958,-0.33139,0.9996,0.605915,0.274877,-0.309661,0.9991,0.69115,0.275905,-0.081139,0.999,0.588379,0.280638,0.02641,0.9987,0.804483,0.348723,-0.056068,0.9989,0.50637,0.34397,0.218786,0.9985,0.827662,0.414464,-0.58067,0.9562,0.275689,0.342255,0.075554,0.9032,0.739332,0.330146,-1.170424,0.9496,0.058353,0.320786,-0.375064,0.9336,0.778071,0.587048,-0.065986,0.9991,0.592754,0.586106,0.065791,0.9987,0.830972,0.764777,0.008559,0.9677,0.471051,0.741378,0.001216,0.9587,0.924697,0.912274,0.202112,0.9748,0.408595,0.885795,0.347127,0.9505
31,0.640261,0.289076,-0.379484,0.9998,0.667681,0.270864,-0.345162,0.9995,0.607461,0.274768,-0.322913,0.9991,0.692474,0.27585,-0.088601,0.999,0.589567,0.280379,0.016693,0.9986,0.806095,0.348742,-0.058647,0.9988,0.50662,0.342854,0.219911,0.9985,0.82876,0.414482,-0.587579,0.9547,0.277092,0.340627,0.060936,0.9065,0.738088,0.331221,-1.176076,0.9478,0.065627,0.321215,-0.409114,0.9324,0.77809,0.584601,-0.068059,0.999,0.594185,0.585068,0.067851,0.9986,0.829881,0.762457,0.004046,0.9656,0.474172,0.740892,0.002063,0.9564,0.924016,0.91168,0.180703,0.9736,0.408784,0.885828,0.334948,0.9481
32,0.640241,0.28916,-0.36245,0.9998,0.668591,0.270915,-0.328715,0.9995,0.608288,0.274816,-0.305137,0.9991,0.695913,0.275894,-0.075584,0.999,0.592319,0.280289,0.034117,0.9986,0.8152,0.349915,-0.051076,0.9987,0.51089,0.34301,0.222997,0.9984,0.829321,0.413801,-0.587608,0.9532,0.278587,0.341772,0.042956,0.9083,0.739077,0.330824,-1.179609,0.9462,0.069401,0.321719,-0.478451,0.931,0.778645,0.584704,-0.068067,0.999,0.594093,0.5851,0.067833,0.9986,0.831917,0.763733,0.010542,0.9654,0.476438,0.740907,0.003662,0.9561,0.924641,0.911726,0.180581,0.9738,0.408888,0.885472,0.342573,0.9481
33,0.642012,0.288391,-0.363228,0.9998,0.670991,0.27059,-0.32932,0.9996,0.609864,0.273598,-0.305376,0.9991,0.698717,0.275851,-0.076346,0.999,0.593451,0.279692,0.034862,0.9987,0.815078,0.350349,-0.060458,0.9987,0.512795,0.343137,0.230624,0.9984,0.82981,0.415255,-0.595048,0.9529,0.279581,0.341771,0.082912,0.9115,0.744223,0.330913,-1.181086,0.9456,0.068417,0.321895,-0.379084,0.9312,0.778225,0.585259,-0.072346,0.999,0.593339,0.585069,0.072145,0.9986,0.831131,0.763669,-0.022927,0.9665,0.474497,0.741119,-0.009686,0.9575,0.926046,0.914893,0.133508,0.9748,0.407941,0.885817,0.34254,0.9498
34,0.642758,0.288942,-0.385166,0.9997,0.671842,0.270845,-0.353406,0.9995,0.610558,0.27429,-0.330339,0.999,0.699718,0.27597,-0.098497,0.9989,0.594061,0.280118,0.006927,0.9986,0.815266,0.350348,-0.06383,0.9986,0.513188,0.343236,0.217064,0.9983,0.832691,0.416239,-0.59551,0.9502,0.27961,0.341335,0.106366,0.9133,0.748208,0.331019,-1.182848,0.9424,0.061664,0.322057,-0.268022,0.9282,0.778329,0.584057,-0.06833,0.9989,0.593342,0.583974,0.068144,0.9984,0.831126,0.763018,-0.013573,0.965,0.474434,0.740945,-0.009751,0.9562,0.926347,0.914897,0.136501,0.974,0.407875,0.885757,0.323608,0.9481
35,0.642673,0.289036,-0.385414,0.9998,0.672259,0.270977,-0.353111,0.9995,0.610963,0.274404,-0.32876,0.999,0.701286,0.276052,-0.098481,0.9989,0.595903,0.280078,0.011631,0.9986,0.817977,0.35094,-0.064073,0.9986,0.516634,0.3431,0.220868,0.9984,0.833138,0.416248,-0.614939,0.9514,0.280085,0.341188,0.043227,0.9166,0.747999,0.331123,-1.230249,0.944,0.064886,0.323991,-0.47913,0.9301,0.778898,0.584762,-0.066815,0.9989,0.59345,0.583994,0.066618,0.9985,0.831652,0.764605,-0.005136,0.9658,0.477067,0.741425,-0.008039,0.957,0.927167,0.916123,0.138359,0.9748,0.407814,0.885941,0.329375,0.9494
36,0.643728,0.289107,-0.384663,0.9998,0.674219,0.271142,-0.352376,0.9995,0.613239,0.274388,-0.328533,0.9991,0.704723,0.276177,-0.09856,0.9989,0.598981,0.279977,0.018143,0.9986,0.820312,0.350594,-0.067935,0.9987,0.518649,0.343154,0.231123,0.9984,0.834524,0.416774,-0.613576,0.9518,0.282769,0.341238,0.08119,0.92,0.749434,0.331765,-1.217593,0.9444,0.065484,0.324102,-0.402828,0.9314,0.781083,0.584817,-0.067527,0.9989,0.59411,0.583834,0.067333,0.9985,0.83187,0.764447,-0.006369,0.9666,0.477308,0.742217,-0.006553,0.9583,0.927195,0.916177,0.140527,0.9756,0.407375,0.886373,0.331068,0.9511
