frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
11,0.45986,0.452457,-0.355853,1.0,0.475493,0.440435,-0.337822,0.9999,0.448066,0.441567,-0.315254,0.9999,0.501072,0.443631,-0.190737,0.9998,0.442613,0.444899,-0.081302,0.9998,0.567001,0.493732,-0.141768,1.0,0.416104,0.496972,0.052126,0.9999,0.587148,0.572315,-0.426305,0.9779,0.388013,0.565824,-0.166305,0.9654,0.524703,0.508759,-0.727367,0.9762,0.416211,0.515555,-0.532211,0.9869,0.52591,0.65572,-0.094383,1.0,0.443167,0.651274,0.094583,0.9998,0.548113,0.768261,-0.44272,0.9967,0.420895,0.747902,0.325064,0.9642,0.59377,0.887996,-0.235774,0.9969,0.445034,0.826121,0.886263,0.895
12,0.457893,0.451719,-0.339569,1.0,0.473846,0.439362,-0.319613,0.9999,0.446474,0.44104,-0.297202,0.9999,0.498146,0.442193,-0.167177,0.9998,0.440586,0.444429,-0.059376,0.9998,0.562194,0.491759,-0.120545,1.0,0.413149,0.496004,0.079501,0.9999,0.585567,0.571154,-0.404682,0.9781,0.385138,0.56449,-0.140572,0.9648,0.523649,0.508904,-0.711585,0.9763,0.413526,0.513376,-0.510921,0.9866,0.525598,0.653061,-0.096586,1.0,0.441952,0.649264,0.096793,0.9998,0.547985,0.765513,-0.460354,0.9967,0.421648,0.747407,0.320582,0.962,0.593699,0.887845,-0.268,0.9969,0.445054,0.826682,0.856162,0.8922
13,0.457953,0.451737,-0.297299,1.0,0.474431,0.439439,-0.276814,0.9999,0.446376,0.441198,-0.253718,0.9999,0.497865,0.442251,-0.12793,0.9998,0.440891,0.444583,-0.017543,0.9998,0.56168,0.491868,-0.096021,1.0,0.411772,0.496161,0.112385,0.9999,0.580625,0.569199,-0.393623,0.9778,0.382134,0.563207,-0.115603,0.9645,0.519034,0.507579,-0.694541,0.976,0.408812,0.511817,-0.493522,0.9864,0.524976,0.651385,-0.097591,1.0,0.440953,0.647858,0.097787,0.9998,0.548193,0.763972,-0.454727,0.9966,0.421475,0.746383,0.269934,0.9603,0.594849,0.886687,-0.287612,0.9969,0.4455,0.826727,0.789261,0.8898
14,0.454745,0.45175,-0.301051,1.0,0.470759,0.439469,-0.282131,0.9999,0.443572,0.441279,-0.258897,0.9999,0.49516,0.442246,-0.136888,0.9998,0.438506,0.444687,-0.025357,0.9998,0.560302,0.4912,-0.101939,1.0,0.410471,0.495812,0.101338,0.9999,0.579736,0.567257,-0.399519,0.9776,0.378925,0.56101,-0.125728,0.964,0.516156,0.50408,-0.694717,0.9758,0.408176,0.508274,-0.497187,0.9862,0.523798,0.650831,-0.097933,1.0,0.439284,0.647126,0.098117,0.9998,0.547878,0.763938,-0.448316,0.9965,0.420479,0.744796,0.265537,0.959,0.594668,0.885422,-0.263357,0.9969,0.445527,0.826594,0.79755,0.888
15,0.453432,0.451706,-0.320184,1.0,0.469918,0.439491,-0.301751,0.9999,0.442513,0.441289,-0.278406,0.9999,0.49425,0.442261,-0.155156,0.9998,0.437304,0.444691,-0.043269,0.9998,0.559864,0.490549,-0.11394,1.0,0.409859,0.495577,0.087427,0.9999,0.579064,0.566059,-0.400511,0.9774,0.378599,0.559803,-0.140807,0.9632,0.514248,0.499784,-0.706809,0.9756,0.405646,0.50667,-0.51335,0.9859,0.52293,0.650764,-0.099043,1.0,0.438454,0.646957,0.099232,0.9998,0.546763,0.762984,-0.458627,0.9964,0.419059,0.744238,0.267558,0.9579,0.594602,0.884847,-0.27915,0.9968,0.445092,0.826526,0.8163,0.8861
16,0.454075,0.451713,-0.30888,1.0,0.470567,0.439505,-0.289177,0.9999,0.442855,0.441435,-0.265877,0.9999,0.494325,0.44218,-0.140248,0.9998,0.437512,0.444769,-0.027542,0.9998,0.559503,0.489951,-0.103507,1.0,0.409736,0.495344,0.098155,0.9999,0.579758,0.563901,-0.405867,0.9773,0.376832,0.558788,-0.133135,0.9633,0.515082,0.499972,-0.714762,0.9754,0.40562,0.506922,-0.510158,0.9858,0.522442,0.650884,-0.098911,1.0,0.437241,0.646904,0.099099,0.9998,0.546701,0.763222,-0.456121,0.9964,0.416143,0.744251,0.261994,0.9574,0.59406,0.884703,-0.26819,0.9968,0.444626,0.826552,0.823487,0.8847
17,0.454718,0.452099,-0.347577,1.0,0.471426,0.43982,-0.327143,0.9999,0.443018,0.442317,-0.306501,0.9999,0.494695,0.442253,-0.165177,0.9998,0.436918,0.445125,-0.065151,0.9998,0.559267,0.489701,-0.110422,1.0,0.408928,0.495067,0.064265,0.9999,0.57991,0.564207,-0.423075,0.977,0.377617,0.559023,-0.177336,0.9635,0.515719,0.500799,-0.752293,0.975,0.404815,0.505828,-0.557838,0.9858,0.522603,0.650995,-0.097009,1.0,0.437425,0.646974,0.09718,0.9998,0.546805,0.763389,-0.454882,0.9964,0.412246,0.744269,0.264522,0.9578,0.593445,0.884473,-0.242369,0.9968,0.443383,0.826534,0.857404,0.8853
18,0.452008,0.451628,-0.306833,1.0,0.469032,0.439705,-0.285138,0.9999,0.4414,0.441722,-0.263067,0.9999,0.492718,0.442263,-0.130826,0.9998,0.435181,0.445065,-0.022681,0.9998,0.55589,0.489352,-0.093644,1.0,0.407666,0.495331,0.090909,0.9999,0.579922,0.5636,-0.416659,0.9767,0.378249,0.559156,-0.15687,0.9643,0.514029,0.499751,-0.740725,0.9748,0.405047,0.505521,-0.528783,0.9861,0.52179,0.651207,-0.097147,1.0,0.437169,0.64724,0.097311,0.9998,0.546963,0.763488,-0.465502,0.9964,0.408526,0.744279,0.250882,0.9579,0.593447,0.884187,-0.26093,0.9969,0.442536,0.825673,0.835637,0.8844
19,0.450387,0.451646,-0.316374,1.0,0.467768,0.439793,-0.295665,0.9999,0.440215,0.441726,-0.273359,0.9999,0.491576,0.442401,-0.142821,0.9998,0.434181,0.445065,-0.034369,0.9998,0.554621,0.48943,-0.10218,1.0,0.406474,0.495556,0.08618,0.9999,0.579109,0.563959,-0.417368,0.9765,0.378777,0.559415,-0.154217,0.9639,0.513702,0.500029,-0.740054,0.9746,0.404703,0.505967,-0.524887,0.9858,0.519902,0.651244,-0.097507,1.0,0.435647,0.647383,0.097674,0.9998,0.546926,0.763612,-0.462182,0.9964,0.405522,0.74434,0.252485,0.957,0.593529,0.884585,-0.260856,0.9969,0.441477,0.8241,0.837817,0.8827
20,0.450629,0.451649,-0.341881,1.0,0.467642,0.439798,-0.321974,0.9999,0.439973,0.441723,-0.299642,0.9999,0.49127,0.44239,-0.165992,0.9998,0.433756,0.445066,-0.057548,0.9998,0.55438,0.489333,-0.12074,1.0,0.405378,0.495318,0.069592,0.9999,0.578292,0.563043,-0.429514,0.9765,0.378248,0.559566,-0.169127,0.964,0.512678,0.499907,-0.7447,0.9745,0.40479,0.505698,-0.53805,0.9857,0.519817,0.651295,-0.098179,1.0,0.435469,0.647429,0.09836,0.9998,0.546715,0.763657,-0.463729,0.9964,0.405876,0.744409,0.255586,0.957,0.593412,0.884776,-0.259295,0.9969,0.441242,0.825227,0.854539,0.8826
21,0.451196,0.452364,-0.341937,1.0,0.468127,0.440407,-0.321978,0.9999,0.440222,0.442579,-0.299833,0.9999,0.491445,0.44289,-0.165866,0.9998,0.433927,0.445728,-0.058977,0.9998,0.553458,0.488726,-0.120879,1.0,0.404794,0.495304,0.068975,0.9999,0.578676,0.561918,-0.427535,0.9767,0.378088,0.559466,-0.169464,0.9642,0.512881,0.50005,-0.739972,0.9744,0.404361,0.505464,-0.53836,0.9858,0.519252,0.651182,-0.098601,1.0,0.435257,0.647282,0.098781,0.9998,0.54605,0.763327,-0.46257,0.9964,0.405977,0.743998,0.263047,0.9567,0.59341,0.88456,-0.257891,0.9969,0.441132,0.824615,0.853524,0.8829
22,0.450751,0.452397,-0.330729,1.0,0.467754,0.440462,-0.310563,0.9999,0.439808,0.442731,-0.289068,0.9999,0.490376,0.442888,-0.15675,0.9998,0.433504,0.445784,-0.052705,0.9998,0.551853,0.487836,-0.11438,1.0,0.404617,0.494592,0.072758,0.9999,0.578741,0.560848,-0.417821,0.977,0.377925,0.558655,-0.165801,0.9643,0.512948,0.49751,-0.727046,0.9746,0.404665,0.504312,-0.533041,0.9858,0.519081,0.649764,-0.098602,1.0,0.434927,0.646122,0.098782,0.9998,0.545759,0.760816,-0.461833,0.9964,0.406486,0.743421,0.272704,0.9564,0.593964,0.881738,-0.259105,0.9969,0.441035,0.824591,0.846779,0.8837
23,0.449886,0.452205,-0.322039,1.0,0.466463,0.440281,-0.301527,0.9999,0.438976,0.442527,-0.280548,0.9999,0.488696,0.442578,-0.148465,0.9998,0.432801,0.445489,-0.046961,0.9998,0.550721,0.487048,-0.10837,1.0,0.404561,0.493127,0.076913,0.9999,0.583528,0.55845,-0.410933,0.9775,0.377836,0.556676,-0.16414,0.9649,0.514158,0.49584,-0.718098,0.9748,0.404907,0.503437,-0.532402,0.986,0.519173,0.648081,-0.09921,1.0,0.434743,0.644712,0.099383,0.9998,0.545095,0.758918,-0.461458,0.9964,0.406577,0.742491,0.272126,0.9563,0.595607,0.880124,-0.27022,0.9969,0.441052,0.824161,0.818555,0.8846
24,0.448993,0.452102,-0.336958,1.0,0.466121,0.440239,-0.316535,0.9999,0.438417,0.442327,-0.294867,0.9999,0.488294,0.442569,-0.161285,0.9998,0.432542,0.445168,-0.057602,0.9998,0.549094,0.487103,-0.124204,1.0,0.404314,0.492909,0.073079,0.9999,0.58729,0.555334,-0.431817,0.9781,0.377803,0.556392,-0.170272,0.9653,0.514196,0.493571,-0.736012,0.975,0.405091,0.502302,-0.54153,0.9861,0.519274,0.648239,-0.101782,1.0,0.434773,0.644779,0.101955,0.9998,0.545853,0.759244,-0.473557,0.9965,0.406799,0.742077,0.259001,0.956,0.599798,0.880208,-0.291475,0.9969,0.441539,0.823598,0.811687,0.8843
25,0.448996,0.451554,-0.297079,1.0,0.466234,0.439864,-0.275997,0.9999,0.438265,0.441692,-0.252683,0.9999,0.487613,0.442462,-0.126593,0.9998,0.432468,0.445004,-0.013003,0.9998,0.545435,0.48674,-0.11447,1.0,0.403911,0.493092,0.103756,0.9999,0.587374,0.541965,-0.435867,0.9787,0.377851,0.556564,-0.152082,0.9657,0.503401,0.486751,-0.736473,0.9748,0.405548,0.499216,-0.510024,0.986,0.519199,0.647883,-0.106084,1.0,0.43487,0.644876,0.106249,0.9998,0.546875,0.758964,-0.471743,0.9964,0.40709,0.741981,0.264651,0.955,0.600553,0.880037,-0.295271,0.9969,0.441834,0.823604,0.798902,0.8843
26,0.450611,0.451548,-0.242884,1.0,0.467144,0.439755,-0.221492,0.9999,0.438453,0.44174,-0.199409,0.9999,0.487506,0.442289,-0.071985,0.9998,0.432556,0.445116,0.037049,0.9998,0.544773,0.48538,-0.074155,1.0,0.403979,0.493793,0.141939,0.9999,0.58258,0.528742,-0.416253,0.9791,0.377895,0.556348,-0.118083,0.9666,0.497068,0.483806,-0.708664,0.9745,0.40754,0.49898,-0.470165,0.9862,0.519986,0.647843,-0.110395,1.0,0.436574,0.644949,0.110507,0.9998,0.548264,0.759087,-0.470658,0.9965,0.407336,0.740986,0.238253,0.9542,0.601218,0.881642,-0.307766,0.9969,0.441848,0.823253,0.759845,0.8828
27,0.45295,0.451318,-0.246771,1.0,0.468969,0.439671,-0.225792,0.9999,0.439099,0.441793,-0.199913,0.9999,0.487571,0.442255,-0.080808,0.9999,0.432906,0.445476,0.047194,0.9998,0.545345,0.485275,-0.079137,1.0,0.407605,0.497673,0.147229,0.9999,0.569326,0.512424,-0.476708,0.9792,0.382817,0.55643,-0.127583,0.9668,0.483978,0.477545,-0.774666,0.9735,0.409055,0.499377,-0.480018,0.9861,0.521347,0.648127,-0.121589,1.0,0.439461,0.64558,0.12175,0.9998,0.550221,0.759158,-0.482754,0.9965,0.407438,0.740795,0.244283,0.9535,0.602047,0.881622,-0.310986,0.9969,0.441878,0.823219,0.778364,0.8841
28,0.455419,0.451543,-0.16075,1.0,0.470922,0.43972,-0.143415,0.9999,0.440912,0.442152,-0.117754,0.9999,0.489021,0.442245,-0.013904,0.9999,0.43493,0.446103,0.112367,0.9998,0.545757,0.484245,-0.039144,1.0,0.410995,0.498557,0.1994,0.9999,0.538492,0.523195,-0.319546,0.9742,0.385185,0.558134,-0.039195,0.9639,0.448317,0.47905,-0.497431,0.9662,0.41784,0.500994,-0.370719,0.9839,0.524893,0.648047,-0.122287,1.0,0.443982,0.64562,0.122477,0.9998,0.552023,0.759288,-0.433819,0.9962,0.408464,0.740789,0.230684,0.9513,0.603034,0.881646,-0.302857,0.9968,0.442003,0.823282,0.701637,0.8831
29,0.454937,0.451353,-0.157385,1.0,0.470098,0.439642,-0.147772,0.9999,0.441129,0.442154,-0.115205,0.9999,0.489179,0.441395,-0.039591,0.9999,0.43754,0.445957,0.11473,0.9998,0.545883,0.48319,-0.061231,1.0,0.417994,0.498894,0.218346,0.9999,0.514783,0.526952,-0.29657,0.9691,0.39083,0.560518,-0.011176,0.9591,0.440086,0.483021,-0.399922,0.9591,0.424805,0.502324,-0.381903,0.981,0.529243,0.648094,-0.132512,1.0,0.450485,0.645881,0.132776,0.9999,0.554473,0.759394,-0.438853,0.9961,0.409725,0.740807,0.286377,0.9474,0.603398,0.881665,-0.306504,0.9968,0.44255,0.823324,0.730431,0.8824
30,0.455254,0.451351,-0.199558,1.0,0.470678,0.439649,-0.185782,0.9999,0.442761,0.442155,-0.156809,0.9999,0.491617,0.441264,-0.061293,0.9999,0.440106,0.445673,0.078434,0.9998,0.546094,0.482497,-0.069751,1.0,0.422269,0.498946,0.190821,0.9999,0.522419,0.529697,-0.334213,0.9649,0.39746,0.56224,-0.034257,0.9538,0.447609,0.484408,-0.517928,0.9532,0.426638,0.507052,-0.408381,0.9779,0.533171,0.648115,-0.130166,1.0,0.455028,0.645905,0.130422,0.9999,0.557098,0.760122,-0.385661,0.9959,0.412402,0.740824,0.286856,0.9462,0.605088,0.881658,-0.235682,0.9967,0.442583,0.8226,0.753333,0.8847
31,0.455152,0.451376,-0.253251,1.0,0.470677,0.43966,-0.251787,0.9999,0.443033,0.442167,-0.215533,0.9999,0.492233,0.441019,-0.149689,0.9999,0.441025,0.445501,0.017857,0.9998,0.546277,0.481409,-0.153273,1.0,0.424014,0.49891,0.169977,0.9999,0.512323,0.531521,-0.349899,0.96,0.402184,0.564125,-0.051057,0.9444,0.435603,0.489195,-0.442272,0.9438,0.428735,0.509044,-0.412754,0.9728,0.536419,0.648128,-0.133314,1.0,0.459146,0.645969,0.133585,0.9999,0.55776,0.760645,-0.363364,0.9957,0.413962,0.740934,0.313581,0.9437,0.605926,0.88164,-0.182679,0.9966,0.44396,0.822608,0.823117,0.8831
32,0.456216,0.45144,-0.255276,1.0,0.471975,0.439713,-0.251673,0.9999,0.444128,0.442298,-0.217338,0.9999,0.494277,0.441012,-0.139383,0.9999,0.441963,0.445468,0.016816,0.9998,0.547392,0.481168,-0.141057,1.0,0.425445,0.498882,0.162437,0.9999,0.515117,0.532552,-0.314309,0.954,0.406219,0.564487,-0.041364,0.9309,0.436421,0.49446,-0.371015,0.9334,0.428494,0.510271,-0.386322,0.9653,0.538188,0.648594,-0.132378,1.0,0.460271,0.646204,0.132638,0.9998,0.559035,0.761972,-0.345797,0.9955,0.415376,0.741165,0.30312,0.9414,0.60587,0.881592,-0.182468,0.9965,0.44453,0.822645,0.80037,0.8831
33,0.459115,0.451429,-0.270655,1.0,0.475149,0.43973,-0.261042,0.9999,0.44712,0.442293,-0.231041,0.9999,0.497804,0.441022,-0.135964,0.9999,0.444405,0.445326,0.006177,0.9998,0.550772,0.481237,-0.134088,1.0,0.42617,0.49951,0.134482,0.9999,0.522097,0.534753,-0.357973,0.9502,0.409127,0.564949,-0.085592,0.9281,0.444055,0.493309,-0.512682,0.9286,0.427743,0.511157,-0.460186,0.9636,0.542136,0.649188,-0.130673,1.0,0.460879,0.646946,0.130934,0.9998,0.561341,0.76296,-0.316029,0.9954,0.416954,0.742008,0.304724,0.9421,0.60604,0.881616,-0.099869,0.9964,0.444459,0.822288,0.814863,0.8864
34,0.463871,0.45154,-0.268913,1.0,0.480511,0.439906,-0.258963,0.9999,0.450864,0.442294,-0.229063,0.9999,0.502024,0.441139,-0.128425,0.9999,0.446844,0.445252,0.010993,0.9998,0.555183,0.480774,-0.129865,1.0,0.426772,0.499505,0.134657,0.9999,0.543409,0.529903,-0.460984,0.9517,0.411357,0.565827,-0.109677,0.9297,0.482883,0.484903,-0.763003,0.9315,0.426683,0.511681,-0.50658,0.9651,0.544747,0.649062,-0.129617,1.0,0.462755,0.646845,0.129868,0.9999,0.565168,0.763015,-0.334788,0.9954,0.417614,0.741994,0.269224,0.9433,0.606057,0.88155,-0.160716,0.9964,0.444418,0.821989,0.783218,0.8893
35,0.472082,0.451352,-0.28533,1.0,0.488634,0.439747,-0.267593,0.9999,0.457734,0.442049,-0.240532,0.9999,0.507647,0.440965,-0.125928,0.9999,0.452514,0.444888,0.009139,0.9998,0.563748,0.480859,-0.126871,1.0,0.428138,0.499365,0.1307,0.9999,0.552294,0.516631,-0.474681,0.9537,0.409638,0.565432,-0.127542,0.9327,0.500743,0.482073,-0.7936,0.9346,0.426408,0.511437,-0.535762,0.9668,0.546506,0.648628,-0.128897,1.0,0.465253,0.646553,0.129143,0.9999,0.568447,0.762945,-0.438257,0.9956,0.418073,0.741698,0.270212,0.9439,0.606321,0.881135,-0.234558,0.9965,0.4445,0.821998,0.808602,0.8915
36,0.481465,0.451123,-0.286883,1.0,0.496533,0.439176,-0.26547,0.9999,0.464574,0.441991,-0.241144,0.9999,0.511924,0.440281,-0.111271,0.9999,0.458288,0.444847,0.009225,0.9999,0.570131,0.480929,-0.10523,1.0,0.429951,0.498856,0.12157,0.9999,0.593921,0.51205,-0.459769,0.9575,0.408562,0.563022,-0.146085,0.9383,0.529718,0.478736,-0.798448,0.9398,0.42409,0.512572,-0.541429,0.9696,0.549287,0.648636,-0.126396,1.0,0.465782,0.646492,0.126589,0.9999,0.572074,0.762943,-0.488821,0.9958,0.418319,0.741699,0.27292,0.9464,0.607057,0.88106,-0.24849,0.9967,0.444382,0.821217,0.850106,0.8956
